Milliseconds,GyroX,GyroY,GyroZ
1484.8484848484848,-0.8946808510638298,-0.6351063829787233,-0.10425531914893617
1494.949494949495,-0.5468085106382978,-0.676595744680851,-0.22340425531914893
1505.050505050505,-0.3840425531914894,-0.6265957446808511,-0.33085106382978724
1515.151515151515,-0.32553191489361705,-0.5861702127659575,-0.34361702127659577
1525.2525252525252,-0.19148936170212766,-0.5670212765957446,-0.22234042553191488
1535.3535353535353,-0.00851063829787234,-0.5382978723404256,-0.013829787234042552
1545.4545454545455,0.23191489361702128,-0.48829787234042554,0.2170212765957447
1555.5555555555557,0.26170212765957446,-0.35319148936170214,0.3638297872340426
1565.6565656565656,0.06170212765957447,-0.18404255319148935,0.3882978723404255
1575.7575757575758,-0.21595744680851064,-0.07340425531914893,0.33404255319148934
1585.8585858585857,-0.44468085106382976,-0.0574468085106383,0.22340425531914893
1595.9595959595958,-0.48617021276595745,-0.10531914893617021,0.13297872340425532
1606.060606060606,-0.32872340425531915,-0.24680851063829787,0.11382978723404255
1616.1616161616162,-0.3159574468085106,-0.35638297872340424,0.03297872340425532
1626.2626262626263,-0.33404255319148934,-0.4329787234042553,-0.022340425531914895
1636.3636363636365,-0.23617021276595745,-0.5531914893617021,0.06595744680851064
1646.4646464646464,-0.1851063829787234,-0.6329787234042553,0.17553191489361702
1656.5656565656564,-0.125531914893617,-0.6414893617021277,0.17340425531914894
1666.6666666666665,-0.02127659574468085,-0.5872340425531914,0.1372340425531915
1676.7676767676767,0.1351063829787234,-0.5042553191489362,0.1372340425531915
1686.8686868686868,0.3648936170212766,-0.46808510638297873,0.26063829787234044
1696.969696969697,0.5595744680851064,-0.4787234042553192,0.4478723404255319
1707.0707070707072,0.6138297872340426,-0.48936170212765956,0.551063829787234
1717.171717171717,0.5723404255319149,-0.47127659574468084,0.5659574468085107
1727.2727272727273,0.4542553191489362,-0.3904255319148936,0.498936170212766
1737.3737373737372,0.4,-0.28191489361702127,0.451063829787234
1747.4747474747473,0.324468085106383,-0.19042553191489361,0.4329787234042553
1757.5757575757575,0.24893617021276596,-0.16808510638297872,0.4095744680851064
1767.6767676767677,0.24893617021276596,-0.20106382978723406,0.41382978723404257
1777.7777777777778,0.11063829787234042,-0.1925531914893617,0.35319148936170214
1787.878787878788,-0.14148936170212767,-0.15212765957446808,0.2170212765957447
1797.979797979798,-0.4,-0.13404255319148936,0.06170212765957447
1808.080808080808,-0.6468085106382979,-0.1351063829787234,-0.12234042553191489
1818.181818181818,-0.7489361702127659,-0.16595744680851063,-0.2351063829787234
1828.2828282828282,-0.7468085106382979,-0.21808510638297873,-0.2574468085106383
1838.3838383838383,-0.6627659574468086,-0.2968085106382979,-0.24361702127659574
1848.4848484848485,-0.5031914893617021,-0.39361702127659576,-0.2053191489361702
1858.5858585858587,-0.33297872340425533,-0.46808510638297873,-0.18723404255319148
1868.6868686868686,-0.20957446808510638,-0.475531914893617,-0.2170212765957447
1878.7878787878788,-0.1127659574468085,-0.41595744680851066,-0.27872340425531916
1888.8888888888887,-0.039361702127659576,-0.30957446808510636,-0.30638297872340425
1898.9898989898988,0.08191489361702127,-0.19680851063829788,-0.2851063829787234
1909.090909090909,0.34893617021276596,-0.13829787234042554,-0.19042553191489361
1919.1919191919192,0.6212765957446809,-0.08936170212765958,-0.09787234042553192
1929.2929292929293,0.6436170212765957,0.007446808510638298,-0.12978723404255318
1939.3939393939395,0.4553191489361702,0.11808510638297873,-0.23617021276595745
1949.4949494949494,0.2127659574468085,0.21063829787234042,-0.3351063829787234
1959.5959595959596,-0.0010638297872340426,0.2765957446808511,-0.37446808510638296
1969.6969696969695,-0.125531914893617,0.3223404255319149,-0.3861702127659574
1979.7979797979797,-0.17127659574468085,0.3702127659574468,-0.42659574468085104
1989.8989898989898,-0.14042553191489363,0.4297872340425532,-0.49042553191489363
2000,0.006382978723404255,0.4978723404255319,-0.5234042553191489
2010,0.2425531914893617,0.5595744680851064,-0.5127659574468085
2020,0.40106382978723404,0.6627659574468086,-0.5138297872340426
2030,0.5553191489361702,0.8223404255319149,-0.5372340425531915
2040,0.6159574468085106,1.0606382978723403,-0.5659574468085107
2050,0.6095744680851064,1.3148936170212766,-0.5563829787234043
2060,0.5829787234042553,1.4648936170212765,-0.46063829787234045
2070,0.4978723404255319,1.475531914893617,-0.37340425531914895
2080,0.4372340425531915,1.3648936170212767,-0.34574468085106386
2090,0.3904255319148936,1.2117021276595745,-0.3925531914893617
2100,0.43617021276595747,1.0202127659574467,-0.4074468085106383
2110,0.41808510638297874,0.8468085106382979,-0.4095744680851064
2120,0.35106382978723405,0.7191489361702128,-0.4276595744680851
2130,0.22021276595744682,0.6287234042553191,-0.4531914893617021
2140,0.1425531914893617,0.5276595744680851,-0.42127659574468085
2150,0.12978723404255318,0.40106382978723404,-0.35638297872340424
2160,0.13085106382978723,0.30851063829787234,-0.3574468085106383
2170,0.18404255319148935,0.2712765957446808,-0.37340425531914895
2180,0.2425531914893617,0.2904255319148936,-0.37127659574468086
2190,0.3404255319148936,0.30531914893617024,-0.2946808510638298
2200,0.42127659574468085,0.28617021276595744,-0.2053191489361702
2210,0.4829787234042553,0.275531914893617,-0.18085106382978725
2220,0.524468085106383,0.2925531914893617,-0.21063829787234042
2230,0.5191489361702127,0.3159574468085106,-0.25638297872340426
2240,0.5287234042553192,0.3170212765957447,-0.28191489361702127
2250,0.5393617021276595,0.30531914893617024,-0.275531914893617
2260,0.45851063829787236,0.28829787234042553,-0.30638297872340425
2270,0.3723404255319149,0.23829787234042554,-0.3659574468085106
2280,0.28936170212765955,0.19361702127659575,-0.39787234042553193
2290,0.28085106382978725,0.15425531914893617,-0.3382978723404255
2300,0.30638297872340425,0.10106382978723404,-0.18617021276595744
2310,0.32872340425531915,0.05425531914893617,-0.01702127659574468
2320,0.298936170212766,0,0.08723404255319149
2330,0.22021276595744682,-0.031914893617021274,0.1
2340,0.09361702127659574,-0.035106382978723406,0.0425531914893617
2350,-0.031914893617021274,-0.036170212765957444,-0.011702127659574468
2360,-0.1074468085106383,-0.039361702127659576,-0.0574468085106383
2370,-0.14680851063829786,-0.026595744680851064,-0.12978723404255318
2380,-0.16063829787234044,-0.007446808510638298,-0.22127659574468084
2390,-0.1776595744680851,0.011702127659574468,-0.2936170212765957
2400,-0.1574468085106383,0.05,-0.30851063829787234
2410,-0.13829787234042554,0.09787234042553192,-0.2712765957446808
2420,-0.13085106382978723,0.15638297872340426,-0.2680851063829787
2430,-0.043617021276595745,0.18085106382978725,-0.24893617021276596
2440,0.010638297872340425,0.18723404255319148,-0.2053191489361702
2450,-0.05531914893617021,0.16702127659574467,-0.1702127659574468
2460,-0.17446808510638298,0.125531914893617,-0.17872340425531916
2470,-0.26382978723404255,0.09468085106382979,-0.2404255319148936
2480,-0.24361702127659574,0.09787234042553192,-0.33617021276595743
2490,-0.16914893617021276,0.1202127659574468,-0.3904255319148936
2500,-0.1202127659574468,0.12446808510638298,-0.3840425531914894
2510,-0.13404255319148936,0.12234042553191489,-0.39574468085106385
2520,-0.1127659574468085,0.13936170212765958,-0.41808510638297874
2530,-0.06595744680851064,0.14361702127659576,-0.39148936170212767
2540,-0.05531914893617021,0.13085106382978723,-0.33085106382978724
2550,-0.06595744680851064,0.10851063829787234,-0.274468085106383
2560,-0.07446808510638298,0.09787234042553192,-0.2851063829787234
2570,-0.03297872340425532,0.09893617021276596,-0.3680851063829787
2580,-0.08404255319148936,0.11595744680851064,-0.5010638297872341
2590,-0.14680851063829786,0.13829787234042554,-0.573404255319149
2600,-0.24680851063829787,0.1425531914893617,-0.5393617021276595
2610,-0.3851063829787234,0.15531914893617021,-0.42872340425531913
2620,-0.5223404255319148,0.20319148936170212,-0.29148936170212764
2630,-0.7329787234042553,0.30106382978723406,-0.2542553191489362
2640,-0.7734042553191489,0.3776595744680851,-0.2702127659574468
2650,-0.4148936170212766,0.32872340425531915,-0.15
2660,0.19574468085106383,0.16808510638297872,0.18829787234042553
2670,0.035106382978723406,0.17446808510638298,0.33617021276595743
2680,-0.5521276595744681,0.30531914893617024,0.22340425531914893
2690,-1.0063829787234042,0.41382978723404257,0.10957446808510639
2700,-1.1861702127659575,0.4563829787234043,-0.06489361702127659
2710,-1.3095744680851065,0.5180851063829788,-0.4340425531914894
2720,-1.4138297872340426,0.6553191489361702,-0.9457446808510638
2730,-1.2521276595744681,0.8021276595744681,-1.3138297872340425
2740,-1.1563829787234043,0.951063829787234,-1.5
2750,-1.0765957446808512,1.0702127659574467,-1.5202127659574467
2760,-0.8968085106382979,1.2,-1.2436170212765958
2770,-0.7553191489361702,1.3648936170212767,-0.7808510638297872
2780,-0.49148936170212765,1.474468085106383,-0.2765957446808511
2790,-0.10531914893617021,1.421276595744681,0.05851063829787234
2800,0.5297872340425532,1.1553191489361703,0.12659574468085105
2810,1.3085106382978724,0.7680851063829788,0.011702127659574468
2820,1.8382978723404255,0.4531914893617021,-0.07446808510638298
2830,1.9170212765957446,0.275531914893617,0.006382978723404255
2840,1.7095744680851064,0.2,0.22340425531914893
2850,1.2106382978723405,0.23297872340425532,0.3659574468085106
2860,0.7382978723404255,0.3925531914893617,0.40638297872340423
2870,0.34361702127659577,0.648936170212766,0.4329787234042553
2880,0.1425531914893617,0.7670212765957447,0.5553191489361702
2890,0.17127659574468085,0.6893617021276596,0.7510638297872341
2900,0.2957446808510638,0.5968085106382979,0.8127659574468085
2910,0.2648936170212766,0.6319148936170212,0.5585106382978723
2920,0.15531914893617021,0.7170212765957447,0.16382978723404254
2930,0.12127659574468085,0.6393617021276595,-0.15425531914893617
2940,0.2978723404255319,0.4478723404255319,-0.37446808510638296
2950,0.6117021276595744,0.30425531914893617,-0.46702127659574466
2960,0.6414893617021277,0.33191489361702126,-0.5031914893617021
2970,0.5,0.4021276595744681,-0.39148936170212767
2980,0.01702127659574468,0.4925531914893617,-0.23085106382978723
2990,-0.6946808510638298,0.6202127659574468,-0.23191489361702128
3000,-0.8851063829787233,0.5925531914893617,-0.12659574468085105
3010.10101010101,-0.49361702127659574,0.32553191489361705,0.10106382978723404
3020.2020202020203,0.5255319148936171,-0.04680851063829787,0.274468085106383
3030.3030303030305,1.3308510638297872,-0.1,0.07021276595744681
3040.40404040404,1.4180851063829787,0.16170212765957448,-0.24468085106382978
3050.5050505050503,1.053191489361702,0.4851063829787234,-0.4117021276595745
3060.6060606060605,0.7117021276595744,0.6393617021276595,-0.3414893617021277
3070.7070707070707,0.4553191489361702,0.6085106382978723,-0.1829787234042553
3080.808080808081,0.30106382978723406,0.5202127659574468,-0.03829787234042553
3090.909090909091,0.1478723404255319,0.3840425531914894,0.08617021276595745
3101.010101010101,0.052127659574468084,0.16914893617021276,0.14148936170212767
3111.1111111111113,-0.015957446808510637,0.018085106382978722,0.09042553191489362
3121.212121212121,-0.1,0.029787234042553193,0
3131.313131313131,-0.28404255319148936,0.16063829787234044,-0.07446808510638298
3141.4141414141413,-0.3925531914893617,0.2797872340425532,-0.10957446808510639
3151.5151515151515,-0.5287234042553192,0.42340425531914894,-0.22127659574468084
3161.6161616161617,-0.7361702127659574,0.597872340425532,-0.44361702127659575
3171.717171717172,-0.8,0.675531914893617,-0.5117021276595745
3181.818181818182,-0.6829787234042554,0.6606382978723404,-0.33404255319148934
3191.9191919191917,-0.4648936170212766,0.5808510638297872,0.031914893617021274
3202.020202020202,-0.1829787234042553,0.4106382978723404,0.4297872340425532
3212.121212121212,0.12234042553191489,0.24361702127659574,0.6776595744680851
3222.222222222222,0.34574468085106386,0.15531914893617021,0.6095744680851064
3232.3232323232323,0.3170212765957447,0.19680851063829788,0.1276595744680851
3242.4242424242425,0.2478723404255319,0.37872340425531914,-0.5138297872340426
3252.5252525252527,0.26170212765957446,0.5223404255319148,-0.8638297872340426
3262.6262626262624,0.2074468085106383,0.575531914893617,-0.9340425531914893
3272.7272727272725,0.20638297872340425,0.573404255319149,-0.8265957446808511
3282.8282828282827,0.24148936170212765,0.524468085106383,-0.5904255319148937
3292.929292929293,0.16489361702127658,0.5148936170212766,-0.35106382978723405
3303.030303030303,-0.039361702127659576,0.5925531914893617,-0.12340425531914893
3313.131313131313,-0.28936170212765955,0.6840425531914893,0.02553191489361702
3323.2323232323233,-0.48936170212765956,0.7659574468085106,0.045744680851063826
3333.3333333333335,-0.5585106382978723,0.8085106382978723,-0.02553191489361702
3343.4343434343436,-0.5446808510638298,0.7925531914893617,-0.20425531914893616
3353.5353535353534,-0.3925531914893617,0.7180851063829787,-0.37659574468085105
3363.6363636363635,-0.20319148936170212,0.6542553191489362,-0.44893617021276594
3373.7373737373737,-0.05425531914893617,0.5989361702127659,-0.42446808510638295
3383.838383838384,0.045744680851063826,0.5702127659574469,-0.35212765957446807
3393.939393939394,0.014893617021276596,0.5925531914893617,-0.3414893617021277
3404.040404040404,-0.027659574468085105,0.5787234042553191,-0.3670212765957447
3414.1414141414143,0.05319148936170213,0.5329787234042553,-0.3021276595744681
3424.242424242424,0.1425531914893617,0.5329787234042553,-0.16489361702127658
3434.343434343434,0.20425531914893616,0.55,-0.05319148936170213
3444.4444444444443,0.2053191489361702,0.5957446808510638,-0.0797872340425532
3454.5454545454545,0.1202127659574468,0.6648936170212766,-0.2148936170212766
3464.6464646464647,-0.018085106382978722,0.6968085106382979,-0.3425531914893617
3474.747474747475,-0.0797872340425532,0.6627659574468086,-0.3797872340425532
3484.848484848485,-0.04893617021276596,0.6170212765957447,-0.3148936170212766
3494.9494949494947,-0.01276595744680851,0.5797872340425532,-0.19361702127659575
3505.050505050505,-0.03723404255319149,0.5648936170212766,-0.13936170212765958
3515.151515151515,-0.027659574468085105,0.4808510638297872,-0.13191489361702127
3525.252525252525,0.039361702127659576,0.28297872340425534,-0.1074468085106383
3535.3535353535353,0.15106382978723404,0.014893617021276596,-0.019148936170212766
3545.4545454545455,0.20957446808510638,-0.274468085106383,0.0925531914893617
3555.5555555555557,0.28404255319148936,-0.44042553191489364,0.11595744680851064
3565.6565656565654,0.32659574468085106,-0.32553191489361705,-0.02553191489361702
3575.757575757576,0.298936170212766,-0.035106382978723406,-0.21170212765957447
3585.8585858585857,0.21808510638297873,0.2670212765957447,-0.3627659574468085
3595.959595959596,0.07340425531914893,0.5117021276595745,-0.4340425531914894
3606.060606060606,-0.04468085106382979,0.5989361702127659,-0.44893617021276594
3616.161616161616,-0.1,0.548936170212766,-0.44574468085106383
3626.2626262626263,-0.00851063829787234,0.4148936170212766,-0.35106382978723405
3636.3636363636365,0.07765957446808511,0.2404255319148936,-0.22021276595744682
3646.4646464646466,0.011702127659574468,0.1702127659574468,-0.15638297872340426
3656.5656565656564,-0.06914893617021277,0.1723404255319149,-0.09361702127659574
3666.6666666666665,-0.12340425531914893,0.19042553191489361,-0.00425531914893617
3676.7676767676767,-0.16063829787234044,0.2074468085106383,0.10106382978723404
3686.868686868687,-0.18829787234042553,0.17553191489361702,0.20851063829787234
3696.969696969697,-0.2531914893617021,0.1574468085106383,0.2542553191489362
3707.070707070707,-0.5148936170212766,0.2542553191489362,0.13085106382978723
3717.1717171717173,-0.902127659574468,0.43617021276595747,-0.10319148936170212
3727.272727272727,-1.2617021276595746,0.5957446808510638,-0.2957446808510638
3737.373737373737,-1.2468085106382978,0.5819148936170213,-0.275531914893617
3747.4747474747473,-0.7510638297872341,0.33191489361702126,-0.002127659574468085
3757.5757575757575,0.17553191489361702,-0.06808510638297872,0.3180851063829787
3767.6767676767677,1.245744680851064,-0.30319148936170215,0.4946808510638298
3777.777777777778,2.032978723404255,-0.19893617021276597,0.5085106382978724
3787.878787878788,2.220212765957447,0.08297872340425531,0.4723404255319149
3797.9797979797977,1.5191489361702128,0.5627659574468085,0.1127659574468085
3808.0808080808083,0.5797872340425532,0.973404255319149,-0.5382978723404256
3818.181818181818,-0.33404255319148934,1.2606382978723405,-1.0851063829787233
3828.282828282828,-0.9468085106382979,1.3340425531914895,-1.3659574468085107
3838.3838383838383,-1.2680851063829788,1.3,-1.4127659574468086
3848.4848484848485,-1.2553191489361701,1.2191489361702128,-1.3957446808510638
3858.5858585858587,-1.2585106382978724,1.251063829787234,-1.4904255319148936
3868.6868686868684,-1.4287234042553192,1.4797872340425533,-1.6904255319148935
3878.787878787879,-1.4425531914893617,1.6627659574468086,-1.7287234042553192
3888.8888888888887,-1.2925531914893618,1.6457446808510638,-1.5404255319148936
3898.989898989899,-0.8159574468085107,1.4595744680851064,-1.1872340425531915
3909.090909090909,-0.1148936170212766,1.151063829787234,-0.776595744680851
3919.191919191919,0.5680851063829787,0.7925531914893617,-0.4648936170212766
3929.2929292929293,0.8702127659574468,0.5425531914893617,-0.2957446808510638
3939.3939393939395,0.9617021276595744,0.3372340425531915,-0.1
3949.4949494949497,1.102127659574468,0.23617021276595745,-0.011702127659574468
3959.5959595959594,1.1808510638297873,0.35,-0.1351063829787234
3969.6969696969695,1.3574468085106384,0.5063829787234042,-0.30851063829787234
3979.7979797979797,1.4329787234042553,0.5936170212765958,-0.3393617021276596
3989.89898989899,1.0765957446808512,0.5989361702127659,-0.20212765957446807
4000,0.5308510638297872,0.597872340425532,-0.06702127659574468
4010.10101010101,0.10425531914893617,0.6638297872340425,0.002127659574468085
4020.2020202020203,-0.20425531914893616,0.7787234042553192,-0.12659574468085105
4030.3030303030305,-0.3276595744680851,0.7978723404255319,-0.37872340425531914
4040.40404040404,-0.26063829787234044,0.6840425531914893,-0.5957446808510638
4050.5050505050503,0.05425531914893617,0.5127659574468085,-0.6308510638297873
4060.6060606060605,0.575531914893617,0.33297872340425533,-0.2776595744680851
4070.7070707070707,0.9414893617021277,0.11914893617021277,0.4627659574468085
4080.808080808081,0.8180851063829787,-0.05531914893617021,1.2659574468085106
4090.909090909091,0.4329787234042553,-0.17446808510638298,1.7042553191489362
4101.010101010101,0.09680851063829787,-0.26276595744680853,1.7436170212765958
4111.111111111111,-0.013829787234042552,-0.4117021276595745,1.5085106382978724
4121.212121212121,0.08723404255319149,-0.6117021276595744,1.0893617021276596
4131.313131313132,0.42659574468085104,-0.8468085106382979,0.8074468085106383
4141.414141414141,0.774468085106383,-1.0585106382978724,0.8712765957446809
4151.515151515152,0.7606382978723404,-1.1106382978723404,0.8946808510638298
4161.616161616162,0.6680851063829787,-0.997872340425532,0.7702127659574468
4171.717171717171,0.44468085106382976,-0.7457446808510638,0.4957446808510638
4181.818181818182,0.19680851063829788,-0.425531914893617,0.16702127659574467
4191.919191919192,0.09680851063829787,-0.2723404255319149,0.1351063829787234
4202.020202020202,-0.07765957446808511,-0.2925531914893617,0.2393617021276596
4212.121212121212,-0.2765957446808511,-0.4031914893617021,0.24893617021276596
4222.222222222223,-0.3372340425531915,-0.5212765957446809,0.11382978723404255
4232.323232323232,-0.3851063829787234,-0.5446808510638298,-0.1819148936170213
4242.424242424242,-0.2968085106382979,-0.4925531914893617,-0.4276595744680851
4252.525252525253,-0.28404255319148936,-0.39787234042553193,-0.5127659574468085
4262.626262626262,-0.1797872340425532,-0.32978723404255317,-0.37127659574468086
4272.727272727273,-0.07553191489361702,-0.2925531914893617,-0.027659574468085105
4282.828282828283,-0.15531914893617021,-0.24468085106382978,0.2553191489361702
4292.929292929293,-0.2404255319148936,-0.30531914893617024,0.4542553191489362
4303.030303030303,-0.49148936170212765,-0.44574468085106383,0.4829787234042553
4313.131313131313,-0.7840425531914894,-0.5425531914893617,0.4031914893617021
4323.232323232323,-0.9617021276595744,-0.5074468085106383,0.33297872340425533
4333.333333333333,-0.8680851063829788,-0.39893617021276595,0.33085106382978724
4343.434343434344,-0.7691489361702127,-0.21170212765957447,0.27872340425531916
4353.535353535353,-0.6223404255319149,-0.06595744680851064,0.2372340425531915
4363.636363636364,-0.41595744680851066,-0.1148936170212766,0.3904255319148936
4373.737373737374,-0.21595744680851064,-0.35212765957446807,0.6691489361702128
4383.838383838383,0.002127659574468085,-0.6680851063829787,0.898936170212766
4393.939393939394,0.26382978723404255,-0.9606382978723405,1.0191489361702128
4404.040404040404,0.19574468085106383,-1.0851063829787233,0.9053191489361702
4414.141414141414,-0.13829787234042554,-1.0074468085106383,0.6925531914893617
4424.242424242424,-0.5829787234042553,-0.8031914893617021,0.5393617021276595
4434.343434343435,-0.8595744680851064,-0.5776595744680851,0.5425531914893617
4444.444444444444,-0.9478723404255319,-0.3904255319148936,0.648936170212766
4454.545454545454,-0.8127659574468085,-0.34574468085106386,0.7978723404255319
4464.646464646465,-0.5478723404255319,-0.4734042553191489,0.9148936170212766
4474.747474747474,-0.40106382978723404,-0.6457446808510638,0.8829787234042553
4484.848484848485,-0.3617021276595745,-0.7606382978723404,0.7712765957446809
4494.949494949495,-0.3553191489361702,-0.7351063829787234,0.6702127659574468
4505.050505050505,-0.4978723404255319,-0.5819148936170213,0.597872340425532
4515.151515151515,-0.6861702127659575,-0.46808510638297873,0.6202127659574468
4525.252525252525,-0.9351063829787234,-0.4776595744680851,0.6212765957446809
4535.353535353535,-1.1372340425531915,-0.6085106382978723,0.4968085106382979
4545.454545454545,-1.0329787234042553,-0.7085106382978723,0.4053191489361702
4555.555555555556,-0.723404255319149,-0.5957446808510638,0.324468085106383
4565.656565656565,-0.1,-0.3180851063829787,0.33404255319148934
4575.757575757576,0.4808510638297872,-0.07553191489361702,0.48829787234042554
4585.858585858586,0.5042553191489362,0,0.6723404255319149
4595.959595959596,-0.7531914893617021,0.036170212765957444,0.17872340425531916
4606.060606060606,-0.7446808510638298,-0.31382978723404253,-0.08404255319148936
4616.161616161617,-0.225531914893617,-0.5521276595744681,0.16489361702127658
4626.262626262626,0.4851063829787234,-0.4819148936170213,0.4095744680851064
4636.363636363636,0.5414893617021277,-0.23829787234042554,0.4340425531914894
4646.464646464647,0.3819148936170213,-0.15531914893617021,0.3840425531914894
4656.565656565656,0.37340425531914895,-0.19148936170212766,0.31063829787234043
4666.666666666667,0.42659574468085104,-0.2776595744680851,0.23085106382978723
4676.767676767677,0.3446808510638298,-0.36914893617021277,0.24361702127659574
4686.868686868687,0.13404255319148936,-0.4053191489361702,0.3425531914893617
4696.969696969697,0.2148936170212766,-0.4595744680851064,0.5904255319148937
4707.070707070707,0.14468085106382977,-0.49148936170212765,0.7159574468085106
4717.171717171717,-0.16063829787234044,-0.4946808510638298,0.5648936170212766
4727.272727272727,-0.474468085106383,-0.48617021276595745,0.37872340425531914
4737.373737373738,-0.8329787234042553,-0.44361702127659575,0.28085106382978725
4747.474747474747,-0.9638297872340426,-0.5159574468085106,0.3659574468085106
4757.575757575758,-0.9202127659574468,-0.7425531914893617,0.5351063829787234
4767.676767676768,-0.7606382978723404,-1.0904255319148937,0.6212765957446809
4777.777777777777,-0.498936170212766,-1.4936170212765958,0.6595744680851063
4787.878787878788,-0.28936170212765955,-1.8191489361702127,0.6946808510638298
4797.979797979798,-0.22446808510638297,-1.9180851063829787,0.7659574468085106
4808.080808080808,-0.41914893617021276,-1.8180851063829788,0.8489361702127659
4818.181818181818,-0.5989361702127659,-1.7553191489361701,0.9872340425531915
4828.282828282829,-0.7170212765957447,-1.7521276595744681,1.001063829787234
4838.383838383838,-0.7861702127659574,-1.774468085106383,0.7425531914893617
4848.484848484848,-0.7095744680851064,-1.8053191489361702,0.3638297872340426
4858.585858585859,-0.46702127659574466,-1.774468085106383,0.0627659574468085
4868.686868686868,-0.0574468085106383,-1.7808510638297872,0.006382978723404255
4878.787878787879,0.21382978723404256,-1.8265957446808512,0.07234042553191489
4888.888888888889,0.25,-1.875531914893617,0.11595744680851064
4898.989898989899,0.30851063829787234,-1.926595744680851,0.20106382978723406
4909.090909090909,0.3893617021276596,-1.925531914893617,0.3191489361702128
4919.191919191919,0.31382978723404253,-1.848936170212766,0.3574468085106383
4929.292929292929,0.20851063829787234,-1.7521276595744681,0.36914893617021277
4939.393939393939,0.02872340425531915,-1.6563829787234043,0.3276595744680851
4949.49494949495,-0.13617021276595745,-1.6127659574468085,0.2404255319148936
4959.595959595959,-0.1723404255319149,-1.5872340425531914,0.21808510638297873
4969.69696969697,-0.2691489361702128,-1.5170212765957447,0.24893617021276596
4979.79797979798,-0.5542553191489362,-1.424468085106383,0.3202127659574468
4989.898989898989,-1.0553191489361702,-1.3468085106382979,0.35
