Milliseconds,GyroX,GyroY,GyroZ
1000,-0.13404255319148936,-0.4829787234042553,-0.2553191489361702
1010.10101010101,-0.24574468085106382,-0.4829787234042553,-0.23404255319148937
1020.2020202020202,-0.3148936170212766,-0.5180851063829788,-0.17553191489361702
1030.3030303030303,-0.3372340425531915,-0.5797872340425532,-0.1202127659574468
1040.4040404040404,-0.3404255319148936,-0.6457446808510638,-0.09680851063829787
1050.5050505050506,-0.33404255319148934,-0.7063829787234043,-0.08723404255319149
1060.6060606060605,-0.3159574468085106,-0.7755319148936171,-0.06914893617021277
1070.7070707070707,-0.29148936170212764,-0.8617021276595744,-0.03829787234042553
1080.8080808080808,-0.26170212765957446,-0.9627659574468085,-0.01276595744680851
1090.909090909091,-0.2170212765957447,-1.047872340425532,0
1101.010101010101,-0.13936170212765958,-1.0925531914893618,-0.011702127659574468
1111.111111111111,-0.035106382978723406,-1.098936170212766,-0.052127659574468084
1121.2121212121212,0.0574468085106383,-1.0648936170212766,-0.09787234042553192
1131.3131313131312,0.1074468085106383,-0.9893617021276596,-0.14574468085106382
1141.4141414141413,0.11702127659574468,-0.8819148936170212,-0.16382978723404254
1151.5151515151515,0.15319148936170213,-0.7723404255319148,-0.14361702127659576
1161.6161616161617,0.2127659574468085,-0.6680851063829787,-0.08936170212765958
1171.7171717171718,0.26170212765957446,-0.5819148936170213,-0.026595744680851064
1181.8181818181818,0.26595744680851063,-0.5063829787234042,0.018085106382978722
1191.919191919192,0.2542553191489362,-0.41702127659574467,0.009574468085106383
1202.020202020202,0.2776595744680851,-0.3127659574468085,-0.03404255319148936
1212.121212121212,0.2648936170212766,-0.23404255319148937,-0.08404255319148936
1222.2222222222222,0.18723404255319148,-0.1851063829787234,-0.11808510638297873
1232.3232323232323,0.06382978723404255,-0.15212765957446808,-0.15
1242.4242424242425,-0.059574468085106386,-0.13936170212765958,-0.17340425531914894
1252.5252525252524,-0.13191489361702127,-0.1425531914893617,-0.18829787234042553
1262.6262626262626,-0.17446808510638298,-0.14680851063829786,-0.22127659574468084
1272.7272727272727,-0.19148936170212766,-0.13085106382978723,-0.2648936170212766
1282.8282828282827,-0.16914893617021276,-0.09787234042553192,-0.2925531914893617
1292.9292929292928,-0.1574468085106383,-0.06489361702127659,-0.2936170212765957
1303.030303030303,-0.14361702127659576,-0.007446808510638298,-0.24148936170212765
1313.1313131313132,-0.13936170212765958,0.06595744680851064,-0.16595744680851063
1323.2323232323233,-0.14680851063829786,0.16702127659574467,-0.09361702127659574
1333.3333333333333,-0.17340425531914894,0.2851063829787234,-0.05106382978723404
1343.4343434343434,-0.23191489361702128,0.4031914893617021,-0.01702127659574468
1353.5353535353536,-0.2723404255319149,0.5085106382978724,0.05425531914893617
1363.6363636363635,-0.3351063829787234,0.5989361702127659,0.1574468085106383
1373.7373737373737,-0.4148936170212766,0.6734042553191489,0.24893617021276596
1383.8383838383838,-0.5,0.7531914893617021,0.3180851063829787
1393.939393939394,-0.5765957446808511,0.8159574468085107,0.37872340425531914
1404.0404040404042,-0.6276595744680851,0.847872340425532,0.41914893617021276
1414.141414141414,-0.6372340425531915,0.8808510638297873,0.4308510638297872
1424.2424242424242,-0.6170212765957447,0.9329787234042554,0.37872340425531914
1434.3434343434342,-0.5989361702127659,1.0063829787234042,0.26063829787234044
1444.4444444444443,-0.5914893617021276,1.0851063829787233,0.13404255319148936
1454.5454545454545,-0.551063829787234,1.1776595744680851,0.036170212765957444
1464.6464646464647,-0.44893617021276594,1.274468085106383,-0.006382978723404255
1474.7474747474748,-0.33404255319148934,1.3212765957446808,0.006382978723404255
1484.8484848484848,-0.2702127659574468,1.3351063829787233,0.07340425531914893
1494.949494949495,-0.31170212765957445,1.3340425531914895,0.13829787234042554
1505.050505050505,-0.3946808510638298,1.351063829787234,0.20106382978723406
1515.151515151515,-0.44680851063829785,1.3436170212765957,0.26170212765957446
1525.2525252525252,-0.37659574468085105,1.303191489361702,0.33617021276595743
1535.3535353535353,-0.28404255319148936,1.2117021276595745,0.41808510638297874
1545.4545454545455,-0.15638297872340426,1.0872340425531914,0.49148936170212765
1555.5555555555557,-0.047872340425531915,0.925531914893617,0.4978723404255319
1565.6565656565656,0.023404255319148935,0.7606382978723404,0.44361702127659575
1575.7575757575758,0.12127659574468085,0.6095744680851064,0.3127659574468085
1585.8585858585857,0.15,0.4925531914893617,0.20212765957446807
1595.9595959595958,0.13191489361702127,0.4276595744680851,0.16808510638297872
1606.060606060606,0.08829787234042553,0.39787234042553193,0.20212765957446807
1616.1616161616162,0.039361702127659576,0.4085106382978723,0.26170212765957446
1626.2626262626263,-0.043617021276595745,0.4297872340425532,0.26382978723404255
1636.3636363636365,-0.15638297872340426,0.4425531914893617,0.22234042553191488
1646.4646464646464,-0.24893617021276596,0.43617021276595747,0.13085106382978723
1656.5656565656564,-0.23085106382978723,0.4319148936170213,0.036170212765957444
1666.6666666666665,-0.12127659574468085,0.4329787234042553,-0.05531914893617021
1676.7676767676767,-0.031914893617021274,0.41595744680851066,-0.09148936170212765
1686.8686868686868,0.029787234042553193,0.3606382978723404,-0.06808510638297872
1696.969696969697,0.030851063829787233,0.28297872340425534,-0.026595744680851064
1707.0707070707072,0.01276595744680851,0.20638297872340425,-0.02127659574468085
1717.171717171717,0.02872340425531915,0.16702127659574467,-0.05
1727.2727272727273,0.045744680851063826,0.16702127659574467,-0.06170212765957447
1737.3737373737372,-0.023404255319148935,0.1776595744680851,-0.02872340425531915
1747.4747474747473,-0.13404255319148936,0.20212765957446807,0.03297872340425532
1757.5757575757575,-0.2478723404255319,0.2127659574468085,0.09680851063829787
1767.6767676767677,-0.3414893617021277,0.20212765957446807,0.09893617021276596
1777.7777777777778,-0.34361702127659577,0.2127659574468085,0.027659574468085105
1787.878787878788,-0.32127659574468087,0.23404255319148937,-0.0925531914893617
1797.979797979798,-0.32978723404255317,0.275531914893617,-0.2053191489361702
1808.080808080808,-0.3372340425531915,0.3351063829787234,-0.26382978723404255
1818.181818181818,-0.3617021276595745,0.4117021276595745,-0.23829787234042554
1828.2828282828282,-0.3202127659574468,0.4968085106382979,-0.15851063829787235
1838.3838383838383,-0.2297872340425532,0.5893617021276596,-0.09787234042553192
1848.4848484848485,-0.10425531914893617,0.6904255319148936,-0.1
1858.5858585858587,-0.1276595744680851,0.7510638297872341,-0.11808510638297873
1868.6868686868686,-0.2904255319148936,0.7414893617021276,-0.09680851063829787
1878.7878787878788,-0.48936170212765956,0.6563829787234042,-0.035106382978723406
1888.8888888888887,-0.7446808510638298,0.5053191489361702,0.06489361702127659
1898.9898989898988,-0.8063829787234043,0.3351063829787234,0.15425531914893617
1909.090909090909,-0.6702127659574468,0.17872340425531916,0.19680851063829788
1919.1919191919192,-0.39680851063829786,0.039361702127659576,0.18404255319148935
1929.2929292929293,-0.15319148936170213,-0.05,0.08936170212765958
1939.3939393939395,-0.0010638297872340426,-0.05425531914893617,-0.07021276595744681
1949.4949494949494,0.07553191489361702,0.013829787234042552,-0.2404255319148936
1959.5959595959596,0.12127659574468085,0.12659574468085105,-0.3829787234042553
1969.6969696969695,0.15,0.22872340425531915,-0.44361702127659575
1979.7979797979797,0.15638297872340426,0.2797872340425532,-0.4148936170212766
1989.8989898989898,0.16276595744680852,0.26276595744680853,-0.32127659574468087
2000,0.19042553191489361,0.20851063829787234,-0.2127659574468085
2010.1010101010102,0.16489361702127658,0.1574468085106383,-0.14574468085106382
2020.20202020202,0.14468085106382977,0.1372340425531915,-0.1351063829787234
2030.3030303030303,0.14042553191489363,0.14893617021276595,-0.18085106382978725
2040.4040404040404,0.1351063829787234,0.1797872340425532,-0.26276595744680853
2050.5050505050503,0.14042553191489363,0.225531914893617,-0.3617021276595745
2060.6060606060605,0.1797872340425532,0.2734042553191489,-0.4276595744680851
2070.7070707070707,0.20957446808510638,0.298936170212766,-0.4297872340425532
2080.808080808081,0.1819148936170213,0.28297872340425534,-0.3882978723404255
2090.909090909091,0.1074468085106383,0.25,-0.3074468085106383
2101.010101010101,0.04893617021276596,0.19148936170212766,-0.22234042553191488
2111.1111111111113,-0.010638297872340425,0.12659574468085105,-0.14468085106382977
2121.212121212121,-0.02127659574468085,0.05106382978723404,-0.06914893617021277
2131.313131313131,-0.029787234042553193,-0.04042553191489362,-0.005319148936170213
2141.4141414141413,0.009574468085106383,-0.11914893617021277,0.05531914893617021
2151.5151515151515,0.09893617021276596,-0.18404255319148935,0.08829787234042553
2161.6161616161617,0.16702127659574467,-0.22659574468085106,0.0851063829787234
2171.717171717172,0.21170212765957447,-0.2276595744680851,0.039361702127659576
2181.818181818182,0.22659574468085106,-0.1851063829787234,-0.02446808510638298
2191.9191919191917,0.26170212765957446,-0.1148936170212766,-0.07127659574468086
2202.020202020202,0.30638297872340425,-0.04893617021276596,-0.07234042553191489
2212.121212121212,0.3372340425531915,-0.014893617021276596,-0.06595744680851064
