Milliseconds,AcclX,AcclY,AcclZ
1000,-2.5454545454545454,12.131578947368421,-2.674641148325359
1005.1546391752578,-2.5598086124401913,11.9688995215311,-2.3995215311004783
1010.3092783505155,-2.4138755980861246,11.760765550239235,-1.9952153110047848
1015.4639175257732,-2.215311004784689,11.602870813397129,-1.7679425837320575
1020.6185567010309,-1.9784688995215312,11.523923444976077,-1.624401913875598
1025.7731958762886,-1.755980861244019,11.380382775119617,-1.4760765550239234
1030.9278350515465,-1.6507177033492824,11.28468899521531,-1.2344497607655502
1036.0824742268042,-1.5956937799043063,11.181818181818182,-1.1196172248803828
1041.2371134020618,-1.6076555023923444,11.270334928229666,-0.9138755980861244
1046.3917525773195,-1.5430622009569377,11.32775119617225,-0.7129186602870813
1051.5463917525774,-1.507177033492823,11.413875598086124,-0.562200956937799
1056.701030927835,-1.437799043062201,11.485645933014354,-0.41148325358851673
1061.8556701030927,-1.3110047846889952,11.490430622009569,-0.2631578947368421
1067.0103092783506,-1.1435406698564594,11.394736842105264,-0.14114832535885166
1072.1649484536083,-0.9354066985645934,11.200956937799043,-0.03588516746411483
1077.319587628866,-0.69377990430622,10.992822966507177,0.05502392344497608
1082.4742268041236,-0.39952153110047844,10.842105263157896,0.16507177033492823
1087.6288659793815,-0.1291866028708134,10.705741626794259,0.21291866028708134
1092.7835051546392,0.05980861244019139,10.74401913875598,0.24641148325358853
1097.9381443298969,0.20813397129186603,10.909090909090908,0.14832535885167464
1103.0927835051546,0.3708133971291866,11.086124401913876,0.0023923444976076554
1108.2474226804125,0.5167464114832536,11.334928229665072,-0.20574162679425836
1113.4020618556701,0.5980861244019139,11.60047846889952,-0.4019138755980861
1118.5567010309278,0.583732057416268,11.71531100478469,-0.6267942583732058
1123.7113402061855,0.48564593301435405,11.839712918660288,-0.7200956937799043
1128.8659793814434,0.39712918660287083,11.923444976076555,-0.6746411483253588
1134.020618556701,0.2966507177033493,11.92822966507177,-0.6220095693779905
1139.1752577319587,0.1507177033492823,11.992822966507177,-0.5909090909090909
1144.3298969072166,0.0430622009569378,12.136363636363637,-0.5047846889952153
1149.4845360824743,-0.04784688995215311,12.38755980861244,-0.5239234449760766
1154.639175257732,-0.07177033492822966,12.595693779904305,-0.7392344497607656
1159.7938144329896,-0.023923444976076555,12.660287081339712,-1.0574162679425838
1164.9484536082475,0.12200956937799043,12.679425837320574,-1.2464114832535884
1170.1030927835052,0.4258373205741627,12.5933014354067,-1.4952153110047848
1175.2577319587629,0.7440191387559809,12.526315789473685,-1.5861244019138756
1180.4123711340205,0.9354066985645934,12.509569377990431,-1.5047846889952152
1185.5670103092784,0.9712918660287081,12.590909090909092,-1.492822966507177
1190.721649484536,0.8923444976076556,12.729665071770334,-1.6291866028708133
1195.8762886597938,0.7009569377990431,12.811004784688995,-1.8995215311004785
1201.0309278350514,0.4569377990430622,12.942583732057416,-2.2416267942583734
1206.1855670103093,0.2822966507177033,13.059808612440191,-2.4282296650717705
1211.340206185567,0.1674641148325359,13.107655502392344,-2.574162679425837
1216.4948453608247,0.04066985645933014,13.114832535885167,-2.7440191387559807
1221.6494845360826,-0.12679425837320574,13.038277511961722,-2.7464114832535884
1226.8041237113403,-0.3181818181818182,12.995215311004785,-2.507177033492823
1231.958762886598,-0.4090909090909091,12.83732057416268,-2.2583732057416266
1237.1134020618556,-0.47129186602870815,12.660287081339712,-2.0382775119617227
1242.2680412371135,-0.4569377990430622,12.504784688995215,-1.8899521531100478
1247.4226804123712,-0.3708133971291866,12.301435406698564,-1.7966507177033493
1252.5773195876288,-0.27751196172248804,12.0933014354067,-1.6531100478468899
1257.7319587628867,-0.2894736842105263,11.9066985645933,-1.5167464114832536
1262.8865979381444,-0.3875598086124402,11.76555023923445,-1.3899521531100478
1268.041237113402,-0.5311004784688995,11.679425837320574,-1.2535885167464116
1273.1958762886597,-0.6818181818181818,11.569377990430622,-1.215311004784689
1278.3505154639174,-0.8133971291866029,11.442583732057416,-1.325358851674641
1283.5051546391753,-1.0263157894736843,11.380382775119617,-1.444976076555024
1288.659793814433,-1.2057416267942584,11.392344497607656,-1.3516746411483254
1293.8144329896907,-1.2511961722488039,11.35645933014354,-1.3803827751196172
1298.9690721649486,-1.2511961722488039,11.258373205741627,-1.4736842105263157
1304.1237113402062,-1.1722488038277512,11.15311004784689,-1.4688995215311005
1309.278350515464,-1.0239234449760766,11.038277511961722,-1.5287081339712918
1314.4329896907216,-0.7942583732057417,10.892344497607656,-1.6100478468899522
1319.5876288659795,-0.5717703349282297,10.69377990430622,-1.7129186602870814
1324.7422680412371,-0.47129186602870815,10.44976076555024,-1.8492822966507176
1329.8969072164948,-0.43301435406698563,10.282296650717702,-1.8708133971291867
1335.0515463917527,-0.5215311004784688,10.205741626794259,-1.715311004784689
1340.2061855670104,-0.5789473684210527,10.157894736842104,-1.6339712918660287
1345.360824742268,-0.5909090909090909,9.985645933014354,-1.6985645933014355
1350.5154639175257,-0.5502392344497608,9.820574162679426,-1.763157894736842
1355.6701030927834,-0.4258373205741627,9.605263157894736,-1.8229665071770336
1360.8247422680413,-0.15789473684210525,9.320574162679426,-1.8468899521531101
1365.979381443299,0.1291866028708134,8.997607655502392,-1.770334928229665
1371.1340206185569,0.3014354066985646,8.712918660287082,-1.7870813397129186
1376.2886597938145,0.4569377990430622,8.502392344497608,-1.700956937799043
1381.4432989690722,0.5574162679425837,8.308612440191387,-1.5430622009569377
1386.5979381443299,0.7009569377990431,8.217703349282298,-1.3851674641148326
1391.7525773195875,0.8421052631578947,8.279904306220097,-1.1076555023923444
1396.9072164948454,1.0861244019138756,8.368421052631579,-0.7535885167464115
1402.0618556701031,1.332535885167464,8.480861244019138,-0.4880382775119617
1407.2164948453608,1.6770334928229664,8.633971291866029,-0.2583732057416268
1412.3711340206187,2.0430622009569377,8.799043062200957,-0.01674641148325359
1417.5257731958764,2.351674641148325,8.9688995215311,0.21052631578947367
1422.680412371134,2.452153110047847,9.023923444976077,0.1937799043062201
1427.8350515463917,2.3421052631578947,8.832535885167465,0.10047846889952153
1432.9896907216496,2.172248803827751,8.509569377990431,0.22488038277511962
1438.1443298969073,1.9832535885167464,8.145933014354068,0.3277511961722488
1443.298969072165,1.7655502392344498,7.91866028708134,0.5669856459330144
1448.4536082474228,1.4712918660287082,7.746411483253588,0.8971291866028708
1453.6082474226805,1.0813397129186604,7.641148325358851,0.9784688995215312
1458.7628865979382,0.631578947368421,7.839712918660287,1.1818181818181819
1463.9175257731958,0.11722488038277512,8.203349282296651,1.3157894736842106
1469.0721649484535,-0.29904306220095694,8.71531100478469,1.3349282296650717
1474.2268041237114,-0.5430622009569378,9.15311004784689,1.0287081339712918
1479.381443298969,-0.5980861244019139,9.495215311004785,0.6722488038277512
1484.5360824742268,-0.6100478468899522,9.724880382775119,0.4880382775119617
1489.6907216494847,-0.5478468899521531,9.825358851674642,0.34210526315789475
1494.8453608247423,-0.47368421052631576,9.595693779904305,0.14114832535885166
1500,-0.44019138755980863,9.138755980861244,0.023923444976076555
1505.1546391752577,-0.4569377990430622,8.873205741626794,0.5789473684210527
1510.3092783505156,-0.4449760765550239,8.576555023923445,1.1028708133971292
1515.4639175257732,-0.48325358851674644,8.289473684210526,1.2607655502392345
1520.618556701031,-0.5574162679425837,8.28468899521531,1.3803827751196172
1525.7731958762888,-0.5669856459330144,8.373205741626794,1.4282296650717703
1530.9278350515465,-0.5358851674641149,8.674641148325358,1.6698564593301435
1536.0824742268042,-0.46411483253588515,9.016746411483254,1.8110047846889952
1541.2371134020618,-0.291866028708134,9.263157894736842,1.6842105263157894
1546.3917525773195,-0.05741626794258373,9.320574162679426,1.255980861244019
1551.5463917525774,0.11961722488038277,9.385167464114833,0.8827751196172249
1556.701030927835,0.46411483253588515,9.452153110047847,0.8732057416267942
1561.855670103093,0.8038277511961722,9.566985645933014,0.916267942583732
1567.0103092783506,0.9330143540669856,9.650717703349283,0.6578947368421053
1572.1649484536083,0.8708133971291866,9.763157894736842,0.22009569377990432
1577.319587628866,0.7488038277511961,9.87799043062201,-0.2894736842105263
1582.4742268041236,0.5980861244019139,9.997607655502392,-0.6913875598086124
1587.6288659793813,0.3588516746411483,10.055023923444976,-0.9497607655502392
1592.7835051546392,0.16028708133971292,10.117224880382775,-1.1578947368421053
1597.938144329897,0.03349282296650718,10.239234449760765,-1.3038277511961722
1603.0927835051548,-0.03110047846889952,10.45933014354067,-1.3779904306220097
1608.2474226804125,0.09090909090909091,10.667464114832535,-1.4593301435406698
1613.4020618556701,0.3373205741626794,10.84688995215311,-1.638755980861244
1618.5567010309278,0.5287081339712919,10.992822966507177,-1.7583732057416268
1623.7113402061855,0.6291866028708134,10.94976076555024,-1.8373205741626795
1628.8659793814434,0.7105263157894737,10.844497607655502,-1.9114832535885167
1634.020618556701,0.7679425837320574,10.641148325358852,-1.8732057416267942
1639.175257731959,0.7942583732057417,10.196172248803828,-1.686602870813397
1644.3298969072166,0.777511961722488,9.583732057416269,-1.2248803827751196
1649.4845360824743,0.7679425837320574,9.114832535885167,-0.8373205741626795
1654.639175257732,0.7105263157894737,8.74401913875598,-0.5047846889952153
1659.7938144329896,0.49760765550239233,8.514354066985646,-0.39473684210526316
1664.9484536082475,0.10526315789473684,8.543062200956937,-0.4688995215311005
1670.1030927835052,-0.4019138755980861,8.820574162679426,-0.5047846889952153
1675.257731958763,-0.8325358851674641,9.08133971291866,-0.48325358851674644
1680.4123711340208,-1.1028708133971292,9.282296650717702,-0.5909090909090909
1685.5670103092784,-1.2727272727272727,9.38755980861244,-0.8397129186602871
1690.721649484536,-1.3516746411483254,9.42822966507177,-1.1220095693779903
1695.8762886597938,-1.1770334928229664,9.320574162679426,-1.1961722488038278
1701.0309278350514,-0.8492822966507177,9.08133971291866,-1.1818181818181819
1706.1855670103093,-0.5239234449760766,8.822966507177034,-1.0813397129186604
1711.340206185567,-0.3038277511961722,8.619617224880383,-1.0382775119617225
1716.494845360825,-0.20095693779904306,8.619617224880383,-1.0095693779904307
1721.6494845360826,-0.17464114832535885,8.751196172248804,-1.069377990430622
1726.8041237113403,-0.25598086124401914,9.016746411483254,-1.3660287081339713
1731.958762886598,-0.3444976076555024,9.330143540669857,-1.6507177033492824
1737.1134020618556,-0.430622009569378,9.5933014354067,-1.6794258373205742
1742.2680412371135,-0.38995215311004783,9.794258373205741,-1.5478468899521531
1747.4226804123712,-0.42105263157894735,9.952153110047847,-1.4569377990430623
1752.577319587629,-0.423444976076555,10.04066985645933,-1.2416267942583732
1757.7319587628867,-0.16267942583732056,9.861244019138756,-1.1004784688995215
1762.8865979381444,0.1937799043062201,9.631578947368421,-0.7966507177033493
1768.041237113402,0.5574162679425837,9.5,-0.2583732057416268
1773.1958762886597,0.8229665071770335,9.44976076555024,0.20334928229665072
1778.3505154639174,1.007177033492823,9.456937799043063,0.507177033492823
1783.5051546391753,1.0956937799043063,9.60047846889952,0.6291866028708134
1788.659793814433,1.0095693779904307,9.82775119617225,0.6913875598086124
1793.8144329896909,0.7799043062200957,10.059808612440191,0.8301435406698564
1798.9690721649486,0.49760765550239233,10.430622009569378,1.1339712918660287
1804.1237113402062,0.11244019138755981,10.822966507177034,1.2894736842105263
1809.278350515464,-0.2966507177033493,11.026315789473685,1.3277511961722488
1814.4329896907216,-0.6411483253588517,11.14354066985646,1.4880382775119618
1819.5876288659795,-0.8708133971291866,11.148325358851675,1.88755980861244
1824.7422680412371,-0.9784688995215312,11.016746411483254,2.160287081339713
1829.896907216495,-0.8947368421052632,10.789473684210526,2.2392344497607657
1835.0515463917527,-0.715311004784689,10.645933014354068,2.4282296650717705
1840.2061855670104,-0.5119617224880383,10.674641148325358,2.6626794258373208
1845.360824742268,-0.43779904306220097,10.854066985645932,2.521531100478469
1850.5154639175257,-0.6172248803827751,11.241626794258373,2.0382775119617227
1855.6701030927834,-1.0239234449760766,11.767942583732058,1.5287081339712918
1860.8247422680413,-1.5334928229665072,12.212918660287082,1.0909090909090908
1865.9793814432992,-2.145933014354067,12.736842105263158,0.937799043062201
1871.1340206185569,-2.65311004784689,13.31578947368421,1.1818181818181819
1876.2886597938145,-3.0454545454545454,13.212918660287082,1.0789473684210527
1881.4432989690722,-3.4138755980861246,12.777511961722489,0.7033492822966507
1886.5979381443299,-3.665071770334928,12.08133971291866,0.854066985645933
1891.7525773195875,-3.6315789473684212,11.260765550239235,1.645933014354067
1896.9072164948454,-3.3636363636363638,10.344497607655502,2.528708133971292
1902.0618556701031,-3.0095693779904304,9.4688995215311,3.145933014354067
1907.216494845361,-2.6220095693779903,8.866028708133971,3.7440191387559807
1912.3711340206187,-2.1842105263157894,8.509569377990431,4.282296650717703
1917.5257731958764,-1.715311004784689,8.32775119617225,4.471291866028708
1922.680412371134,-1.1842105263157894,8.311004784688995,4.277511961722488
1927.8350515463917,-0.6004784688995215,8.4688995215311,3.9066985645933014
1932.9896907216496,-0.05741626794258373,8.703349282296651,3.437799043062201
1938.1443298969073,0.3349282296650718,8.964114832535886,3.026315789473684
1943.2989690721652,0.6220095693779905,9.18421052631579,2.6196172248803826
1948.4536082474228,0.7799043062200957,9.320574162679426,2.2535885167464116
1953.6082474226805,0.7488038277511961,9.473684210526315,2.0813397129186604
1958.7628865979382,0.569377990430622,9.610047846889952,1.9354066985645932
1963.9175257731958,0.20095693779904306,9.822966507177034,1.8157894736842106
1969.0721649484535,-0.37799043062200954,9.976076555023923,1.7057416267942584
1974.2268041237114,-1.0167464114832536,10.004784688995215,1.5502392344497609
1979.381443298969,-1.5382775119617225,10.033492822966506,1.444976076555024
1984.536082474227,-2.083732057416268,10.038277511961722,1.3851674641148326
1989.6907216494847,-2.547846889952153,10.0311004784689,1.4401913875598087
1994.8453608247423,-2.751196172248804,10.069377990430622,1.514354066985646
2000,-2.7440191387559807,10.11244019138756,1.4210526315789473
2005.0251256281408,-2.6196172248803826,10.033492822966506,1.0909090909090908
2010.0502512562814,-2.3421052631578947,10.009569377990431,0.7822966507177034
2015.0753768844222,-2.0023923444976077,10.014354066985646,0.6818181818181818
2020.1005025125628,-1.6076555023923444,10.059808612440191,0.8038277511961722
2025.1256281407036,-1.2822966507177034,10.086124401913876,0.8157894736842105
2030.1507537688442,-1.0382775119617225,10.145933014354068,0.7511961722488039
2035.175879396985,-0.8133971291866029,10.17224880382775,0.7368421052631579
2040.2010050251256,-0.6507177033492823,10.107655502392344,0.6363636363636364
2045.2261306532664,-0.6220095693779905,10.035885167464114,0.5813397129186603
2050.251256281407,-0.6507177033492823,9.930622009569378,0.6842105263157895
2055.2763819095476,-0.8373205741626795,9.91866028708134,0.8038277511961722
2060.3015075376884,-1.215311004784689,9.990430622009569,0.8851674641148325
2065.326633165829,-1.6602870813397128,10.131578947368421,0.8732057416267942
2070.35175879397,-2.0933014354066986,10.279904306220097,0.7679425837320574
2075.3768844221104,-2.478468899521531,10.519138755980862,0.6794258373205742
2080.402010050251,-2.7559808612440193,10.526315789473685,0.37559808612440193
2085.427135678392,-3.0645933014354068,10.533492822966506,0.20574162679425836
2090.452261306533,-3.3803827751196174,10.533492822966506,0.17703349282296652
2095.477386934673,-3.5047846889952154,10.55023923444976,0.3253588516746411
2100.502512562814,-3.5,10.58133971291866,0.45215311004784686
2105.527638190955,-3.5047846889952154,10.60047846889952,0.4090909090909091
2110.5527638190956,-3.4688995215311005,10.645933014354068,0.6363636363636364
2115.577889447236,-3.449760765550239,10.686602870813397,0.9210526315789473
2120.603015075377,-3.4043062200956937,10.748803827751196,1.0119617224880382
2125.6281407035176,-3.2583732057416266,10.705741626794259,1.076555023923445
2130.6532663316584,-3.098086124401914,10.602870813397129,1.055023923444976
2135.6783919597992,-2.897129186602871,10.57177033492823,1.1913875598086126
2140.7035175879396,-2.638755980861244,10.435406698564593,1.4401913875598087
2145.7286432160804,-2.313397129186603,10.334928229665072,1.6028708133971292
2150.753768844221,-1.9712918660287082,10.294258373205741,1.5095693779904307
2155.778894472362,-1.5980861244019138,10.380382775119617,1.2942583732057416
2160.8040201005024,-1.2535885167464116,10.485645933014354,1.0478468899521531
2165.829145728643,-0.8923444976076556,10.636363636363637,0.9090909090909091
2170.854271356784,-0.5311004784688995,10.75598086124402,0.69377990430622
2175.879396984925,-0.284688995215311,10.779904306220097,0.39473684210526316
2180.904522613065,-0.10526315789473684,10.739234449760765,0.19138755980861244
2185.929648241206,-0.10047846889952153,10.69377990430622,0.11004784688995216
2190.954773869347,-0.145933014354067,10.705741626794259,0.0861244019138756
2195.9798994974876,-0.3014354066985646,10.75598086124402,0.0430622009569378
2201.005025125628,-0.5119617224880383,10.901913875598087,0.08851674641148326
2206.030150753769,-0.6770334928229665,10.997607655502392,-0.0023923444976076554
2211.0552763819096,-0.7464114832535885,11.095693779904305,-0.16507177033492823
2216.0804020100504,-0.7727272727272727,11.145933014354068,-0.3708133971291866
2221.105527638191,-0.7966507177033493,11.272727272727273,-0.5430622009569378
2226.1306532663316,-0.784688995215311,11.397129186602871,-0.8660287081339713
2231.1557788944724,-0.7105263157894737,11.538277511961722,-1.1004784688995215
2236.180904522613,-0.7822966507177034,11.657894736842104,-1.1435406698564594
2241.2060301507536,-0.8779904306220095,11.82775119617225,-1.1363636363636365
2246.2311557788944,-0.9712918660287081,11.844497607655502,-1.263157894736842
2251.256281407035,-1.1148325358851674,11.9066985645933,-1.3038277511961722
2256.281407035176,-1.3229665071770336,11.973684210526315,-1.255980861244019
2261.306532663317,-1.5287081339712918,12.02153110047847,-1.0909090909090908
2266.331658291457,-1.7966507177033493,12.059808612440191,-0.9497607655502392
2271.356783919598,-1.9473684210526316,12.150717703349283,-0.6961722488038278
2276.381909547739,-2.0598086124401913,12.208133971291867,-0.6267942583732058
2281.407035175879,-2.138755980861244,12.299043062200957,-0.569377990430622
2286.43216080402,-2.0789473684210527,12.354066985645932,-0.5095693779904307
2291.457286432161,-1.8803827751196172,12.42822966507177,-0.5933014354066986
2296.4824120603016,-1.6842105263157894,12.413875598086124,-0.562200956937799
2301.5075376884424,-1.444976076555024,12.291866028708133,-0.583732057416268
2306.532663316583,-1.1531100478468899,12.074162679425838,-0.7416267942583732
2311.5577889447236,-0.8253588516746412,11.89952153110048,-0.7488038277511961
2316.5829145728644,-0.5430622009569378,11.760765550239235,-0.7272727272727273
2321.608040201005,-0.37320574162679426,11.834928229665072,-0.8277511961722488
2326.6331658291456,-0.22248803827751196,11.909090909090908,-0.9066985645933014
2331.6582914572864,-0.20813397129186603,12.019138755980862,-1.069377990430622
2336.683417085427,-0.2679425837320574,12.08133971291866,-1.215311004784689
2341.708542713568,-0.45454545454545453,12.102870813397129,-1.263157894736842
2346.7336683417084,-0.7488038277511961,12.059808612440191,-1.1531100478468899
2351.758793969849,-1.0956937799043063,12.011961722488039,-0.8110047846889952
2356.78391959799,-1.4497607655502391,11.940191387559809,-0.3660287081339713
2361.809045226131,-1.729665071770335,11.870813397129186,-0.22727272727272727
2366.834170854271,-2.007177033492823,11.700956937799043,-0.21770334928229665
2371.859296482412,-2.3157894736842106,11.566985645933014,-0.19617224880382775
2376.884422110553,-2.5382775119617227,11.504784688995215,0.011961722488038277
2381.9095477386936,-2.6363636363636362,11.322966507177034,0.07655502392344497
2386.9346733668344,-2.6770334928229667,11.05023923444976,0.007177033492822967
2391.959798994975,-2.569377990430622,10.885167464114833,0.1507177033492823
2396.9849246231156,-2.354066985645933,10.901913875598087,0.5095693779904307
2402.0100502512564,-1.9832535885167464,10.87799043062201,0.6411483253588517
2407.035175879397,-1.7105263157894737,10.813397129186603,0.361244019138756
2412.0603015075376,-1.3923444976076556,10.787081339712918,0.09569377990430622
2417.0854271356784,-0.9665071770334929,10.842105263157896,0.17703349282296652
2422.110552763819,-0.48564593301435405,10.901913875598087,0.3277511961722488
2427.13567839196,-0.023923444976076555,10.956937799043063,0.2894736842105263
2432.1608040201004,0.3157894736842105,11.0933014354067,0.20095693779904306
2437.185929648241,0.5382775119617225,11.191387559808613,0.028708133971291867
2442.211055276382,0.6794258373205742,11.313397129186603,-0.10526315789473684
2447.236180904523,0.7177033492822966,11.425837320574162,-0.16985645933014354
2452.261306532663,0.6076555023923444,11.5311004784689,-0.36363636363636365
2457.286432160804,0.3014354066985646,11.497607655502392,-0.5191387559808612
2462.311557788945,-0.05980861244019139,11.41866028708134,-0.507177033492823
2467.3366834170856,-0.430622009569378,11.287081339712918,-0.5239234449760766
2472.361809045226,-0.8110047846889952,11.181818181818182,-0.5933014354066986
2477.386934673367,-1.215311004784689,11.191387559808613,-0.5047846889952153
2482.4120603015076,-1.5478468899521531,11.21531100478469,-0.4019138755980861
2487.4371859296484,-1.8373205741626795,11.258373205741627,-0.430622009569378
2492.462311557789,-1.9186602870813396,11.32775119617225,-0.507177033492823
2497.4874371859296,-1.923444976076555,11.322966507177034,-0.569377990430622
2502.5125628140704,-1.7679425837320575,11.272727272727273,-0.45454545454545453
2507.537688442211,-1.4641148325358853,11.148325358851675,-0.3349282296650718
2512.562814070352,-1.1889952153110048,10.866028708133971,-0.43779904306220097
2517.5879396984924,-0.9330143540669856,10.586124401913876,-0.41626794258373206
2522.613065326633,-0.7272727272727273,10.507177033492823,-0.15311004784688995
2527.638190954774,-0.5669856459330144,10.476076555023923,0.05980861244019139
2532.6633165829144,-0.4880382775119617,10.380382775119617,-0.011961722488038277
2537.688442211055,-0.5526315789473685,10.294258373205741,-0.3923444976076555
2542.713567839196,-0.7033492822966507,10.296650717703349,-0.6004784688995215
2547.738693467337,-0.9282296650717703,10.308612440191387,-0.69377990430622
2552.7638190954776,-1.145933014354067,10.32775119617225,-0.7033492822966507
2557.788944723618,-1.3229665071770336,10.275119617224881,-0.6913875598086124
2562.814070351759,-1.4952153110047848,10.289473684210526,-0.8325358851674641
2567.8391959798996,-1.507177033492823,10.246411483253588,-0.992822966507177
2572.86432160804,-1.4043062200956937,10.287081339712918,-1.1483253588516746
2577.889447236181,-1.3110047846889952,10.47846889952153,-1.291866028708134
2582.9145728643216,-1.19377990430622,10.619617224880383,-1.5047846889952152
2587.9396984924624,-1.0526315789473684,10.844497607655502,-1.6961722488038278
2592.964824120603,-0.9401913875598086,11.026315789473685,-1.930622009569378
2597.989949748744,-0.8157894736842105,11.253588516746412,-2.1363636363636362
2603.0150753768844,-0.6267942583732058,11.502392344497608,-2.3014354066985647
2608.040201005025,-0.4473684210526316,11.67224880382775,-2.528708133971292
2613.065326633166,-0.24641148325358853,11.87799043062201,-2.8851674641148324
2618.0904522613064,-0.050239234449760764,11.995215311004785,-3.098086124401914
2623.115577889447,0.045454545454545456,12.02153110047847,-3.313397129186603
2628.140703517588,0.019138755980861243,12.038277511961722,-3.4688995215311005
2633.165829145729,-0.08373205741626795,11.983253588516746,-3.473684210526316
2638.1909547738696,-0.23444976076555024,11.62200956937799,-3.4760765550239237
2643.21608040201,-0.42105263157894735,11.138755980861244,-3.313397129186603
2648.241206030151,-0.5454545454545454,10.736842105263158,-2.7320574162679425
2653.2663316582916,-0.5,10.382775119617225,-2.0669856459330145
2658.291457286432,-0.5239234449760766,10.035885167464114,-1.5885167464114833
2663.316582914573,-0.5598086124401914,9.818181818181818,-1.2416267942583732
2668.3417085427136,-0.5191387559808612,9.502392344497608,-1.014354066985646
2673.3668341708544,-0.39473684210526316,9.064593301435407,-0.8923444976076556
2678.3919597989952,-0.2511961722488038,8.803827751196172,-0.6124401913875598
2683.4170854271356,-0.12679425837320574,8.602870813397129,-0.26555023923444976
2688.4422110552764,-0.009569377990430622,8.375598086124402,-0.18181818181818182
2693.467336683417,0,8.260765550239235,-0.19856459330143542
2698.4924623115576,0.009569377990430622,8.241626794258373,-0.2631578947368421
2703.5175879396984,0.03110047846889952,8.246411483253588,-0.4688995215311005
2708.542713567839,0.16267942583732056,8.23444976076555,-0.6602870813397129
2713.56783919598,0.2942583732057416,8.325358851674642,-0.8492822966507177
2718.592964824121,0.35167464114832536,8.380382775119617,-1.0741626794258374
2723.6180904522616,0.31100478468899523,8.358851674641148,-1.2870813397129186
2728.643216080402,0.07177033492822966,8.205741626794259,-1.3588516746411483
2733.668341708543,-0.284688995215311,8.17224880382775,-0.992822966507177
2738.6934673366836,-0.7057416267942583,8.404306220095695,-0.24401913875598086
2743.718592964824,-1.1698564593301435,8.588516746411484,0.291866028708134
2748.743718592965,-1.576555023923445,8.37799043062201,0.35645933014354064
2753.7688442211056,-1.7966507177033493,7.966507177033493,0.39473684210526316
2758.7939698492464,-1.6507177033492824,7.598086124401914,0.9521531100478469
2763.8190954773872,-1.1100478468899522,7.141148325358851,1.7727272727272727
2768.8442211055276,-0.3660287081339713,6.744019138755981,2.4832535885167464
2773.8693467336684,0.4043062200956938,6.952153110047847,3.5023923444976077
2778.894472361809,1.174641148325359,7.844497607655502,4.598086124401914
2783.9195979899496,1.6889952153110048,9.392344497607656,5.12200956937799
2788.9447236180904,1.6889952153110048,10.976076555023923,4.471291866028708
2793.969849246231,1.2272727272727273,11.983253588516746,2.7177033492822966
2798.994974874372,0.84688995215311,12.703349282296651,1.4354066985645932
2804.020100502513,0.645933014354067,12.394736842105264,0.48086124401913877
2809.045226130653,0.5191387559808612,10.956937799043063,-0.45215311004784686
2814.070351758794,0.5741626794258373,9.444976076555024,-0.0645933014354067
2819.095477386935,0.7009569377990431,8.14354066985646,1.0263157894736843
2824.120603015075,0.5956937799043063,7.114832535885167,1.4784688995215312
2829.145728643216,0.09330143540669857,6.6650717703349285,1.1961722488038278
2834.170854271357,-0.715311004784689,6.861244019138756,0.41626794258373206
2839.1959798994976,-1.4904306220095693,7.712918660287081,-0.3157894736842105
2844.2211055276384,-2.210526315789474,8.868421052631579,-0.8181818181818182
2849.2462311557792,-2.7799043062200957,10,-1.4521531100478469
2854.2713567839196,-3.172248803827751,10.732057416267942,-2.1770334928229667
2859.2964824120604,-3.34688995215311,11.05023923444976,-2.6937799043062203
2864.321608040201,-3.2200956937799043,10.964114832535886,-2.770334928229665
2869.3467336683416,-2.6148325358851676,10.373205741626794,-2.0933014354066986
2874.3718592964824,-1.7894736842105263,9.423444976076555,-0.8636363636363636
