Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
37290,48.8613803,2.6322331,83.367,9.402,9.26,1547385632435000,159,3
37345,48.8613755,2.6322336,83.381,9.505,9.4,1547385632490000,159,3
37400,48.8613709,2.6322339,83.384,9.415,9.51,1547385632545000,159,3
37455,48.8613662,2.6322346,83.434,9.526,9.42,1547385632600000,159,3
37510,48.8613612,2.6322356,83.433,9.771,9.53,1547385632655000,159,3
37565,48.8613563,2.6322364,83.434,9.842,9.77,1547385632710000,159,3
37620,48.8613515,2.6322369,83.444,9.771,9.84,1547385632765000,159,3
37675,48.8613467,2.6322374,83.473,9.868,9.77,1547385632820000,159,3
37730,48.8613418,2.6322378,83.471,9.862,9.87,1547385632875000,159,3
37785,48.861337,2.6322383,83.481,9.834,9.86,1547385632930000,159,3
37840,48.8613322,2.632239,83.494,9.873,9.83,1547385632985000,159,3
37895,48.8613274,2.6322398,83.485,9.866,9.87,1547385633040000,159,3
37950,48.8613224,2.6322403,83.448,9.908,9.87,1547385633095000,159,3
38005,48.8613174,2.6322408,83.421,10.008,9.91,1547385633150000,159,3
38059,48.8613124,2.6322414,83.417,10.128,10.01,1547385633204000,159,3
38114,48.8613075,2.6322423,83.404,10.134,10.13,1547385633259000,159,3
38169,48.8613025,2.6322428,83.413,10.1,10.13,1547385633314000,159,3
38224,48.8612977,2.6322433,83.45,10.039,10.1,1547385633369000,159,3
38279,48.8612926,2.632244,83.438,10.21,10.04,1547385633424000,159,3
38334,48.8612874,2.6322451,83.438,10.369,10.21,1547385633479000,159,3
38389,48.8612822,2.632246,83.437,10.448,10.37,1547385633534000,159,3
38444,48.8612771,2.632247,83.476,10.513,10.45,1547385633589000,159,3
38499,48.8612721,2.6322478,83.487,10.419,10.51,1547385633644000,159,3
38554,48.8612671,2.6322485,83.457,10.293,10.42,1547385633699000,159,3
38610,48.8612619,2.6322494,83.415,10.302,10.29,1547385633755000,159,3
38664,48.8612566,2.6322504,83.384,10.486,10.3,1547385633809000,159,3
38719,48.8612513,2.6322512,83.363,10.555,10.49,1547385633864000,159,3
38774,48.8612461,2.6322518,83.355,10.581,10.55,1547385633919000,159,3
38830,48.8612409,2.6322522,83.348,10.559,10.58,1547385633975000,159,3
38884,48.8612356,2.6322529,83.321,10.625,10.56,1547385634029000,159,3
38939,48.8612302,2.6322538,83.29,10.741,10.63,1547385634084000,159,3
38994,48.8612248,2.6322543,83.288,10.848,10.74,1547385634139000,159,3
39050,48.8612195,2.6322546,83.281,10.838,10.85,1547385634195000,159,3
39105,48.8612141,2.6322551,83.291,10.932,10.84,1547385634250000,159,3
39160,48.8612089,2.6322556,83.307,10.854,10.93,1547385634305000,159,3
39215,48.8612035,2.6322561,83.305,10.892,10.85,1547385634360000,159,3
39270,48.8611982,2.6322568,83.32,10.907,10.89,1547385634415000,159,3
39325,48.861193,2.6322573,83.349,10.805,10.91,1547385634470000,159,3
39380,48.8611876,2.6322579,83.351,10.855,10.8,1547385634525000,159,3
39435,48.8611821,2.6322587,83.342,10.982,10.86,1547385634580000,159,3
39490,48.8611765,2.6322597,83.329,11.05,10.98,1547385634635000,159,3
39545,48.861171,2.6322608,83.312,11.067,11.05,1547385634690000,159,3
39600,48.8611658,2.6322618,83.311,10.926,11.07,1547385634745000,159,3
39655,48.8611605,2.6322627,83.32,10.844,10.93,1547385634800000,159,3
39710,48.861155,2.6322634,83.332,11.014,10.84,1547385634855000,159,3
39765,48.8611495,2.6322642,83.336,11.054,11.01,1547385634910000,159,3
39820,48.8611441,2.632265,83.342,11.046,11.05,1547385634965000,159,3
39875,48.8611386,2.6322658,83.334,11.103,11.05,1547385635020000,159,3
39930,48.8611329,2.632267,83.319,11.254,11.1,1547385635075000,159,3
39985,48.8611272,2.632268,83.321,11.344,11.25,1547385635130000,159,3
40040,48.8611218,2.6322689,83.328,11.284,11.34,1547385635185000,159,3
40095,48.8611163,2.6322698,83.343,11.251,11.28,1547385635240000,159,3
40150,48.8611108,2.6322708,83.354,11.282,11.25,1547385635295000,159,3
40205,48.8611053,2.6322719,83.39,11.285,11.28,1547385635350000,159,3
40260,48.8610996,2.6322731,83.375,11.321,11.29,1547385635405000,159,3
40315,48.8610939,2.6322745,83.344,11.422,11.32,1547385635460000,159,3
40370,48.8610881,2.6322757,83.334,11.508,11.42,1547385635515000,159,3
40425,48.8610825,2.632277,83.352,11.52,11.51,1547385635570000,159,3
40480,48.8610771,2.6322785,83.377,11.369,11.52,1547385635625000,159,3
40535,48.8610716,2.6322802,83.401,11.316,11.37,1547385635680000,159,3
40590,48.8610658,2.6322817,83.369,11.47,11.32,1547385635735000,159,3
40645,48.8610601,2.632283,83.345,11.507,11.47,1547385635790000,159,3
40700,48.8610546,2.6322844,83.348,11.372,11.51,1547385635845000,159,3
40755,48.8610493,2.6322861,83.357,11.224,11.37,1547385635900000,159,3
40810,48.8610438,2.6322877,83.346,11.239,11.22,1547385635955000,159,3
40865,48.8610383,2.6322888,83.331,11.188,11.24,1547385636010000,159,3
40920,48.8610328,2.6322898,83.335,11.184,11.19,1547385636065000,159,3
40975,48.8610273,2.6322908,83.377,11.213,11.18,1547385636120000,159,3
41030,48.8610218,2.6322923,83.385,11.25,11.21,1547385636175000,159,3
41084,48.8610161,2.6322938,83.354,11.266,11.25,1547385636229000,159,3
41139,48.8610105,2.6322952,83.336,11.301,11.27,1547385636284000,159,3
41194,48.8610048,2.6322966,83.353,11.443,11.3,1547385636339000,159,3
41249,48.8609993,2.6322979,83.416,11.447,11.44,1547385636394000,159,3
41304,48.8609939,2.632299,83.458,11.395,11.45,1547385636449000,159,3
41359,48.8609884,2.6323004,83.493,11.331,11.4,1547385636504000,159,3
41414,48.8609827,2.632302,83.487,11.414,11.33,1547385636559000,159,3
41469,48.8609772,2.6323034,83.485,11.388,11.41,1547385636614000,159,3
41524,48.8609716,2.6323049,83.48,11.373,11.39,1547385636669000,159,3
41579,48.860966,2.6323063,83.496,11.432,11.37,1547385636724000,159,3
41635,48.8609608,2.6323073,83.509,11.181,11.43,1547385636780000,159,3
41689,48.8609555,2.6323087,83.552,11.125,11.18,1547385636834000,159,3
41744,48.86095,2.6323105,83.578,11.236,11.13,1547385636889000,159,3
41799,48.8609443,2.6323122,83.554,11.294,11.24,1547385636944000,159,3
41855,48.8609389,2.6323136,83.532,11.164,11.29,1547385637000000,159,3
41909,48.8609334,2.632315,83.489,11.149,11.16,1547385637054000,159,3
41964,48.8609278,2.6323167,83.445,11.19,11.15,1547385637109000,159,3
42019,48.8609223,2.6323181,83.42,11.241,11.19,1547385637164000,159,3
42075,48.8609165,2.6323194,83.397,11.365,11.24,1547385637220000,159,3
42130,48.8609111,2.6323208,83.398,11.304,11.36,1547385637275000,159,3
42185,48.8609055,2.6323223,83.367,11.289,11.3,1547385637330000,159,3
42240,48.8609,2.6323239,83.344,11.325,11.29,1547385637385000,159,3
42295,48.8608943,2.6323252,83.335,11.398,11.32,1547385637440000,159,3
42350,48.8608888,2.6323261,83.347,11.353,11.4,1547385637495000,159,3
42405,48.8608833,2.6323273,83.343,11.369,11.35,1547385637550000,159,3
42460,48.8608777,2.6323289,83.331,11.392,11.37,1547385637605000,159,3
42515,48.8608721,2.6323303,83.309,11.354,11.39,1547385637660000,159,3
42570,48.8608666,2.6323317,83.343,11.41,11.35,1547385637715000,159,3
42625,48.8608613,2.6323325,83.413,11.273,11.41,1547385637770000,159,3
42680,48.8608558,2.6323337,83.459,11.316,11.27,1547385637825000,159,3
42735,48.8608502,2.632335,83.475,11.412,11.32,1547385637880000,159,3
42790,48.8608444,2.6323362,83.475,11.575,11.41,1547385637935000,159,3
42845,48.8608386,2.6323375,83.475,11.658,11.57,1547385637990000,159,3
42900,48.8608329,2.6323388,83.469,11.659,11.66,1547385638045000,159,3
42955,48.8608272,2.6323403,83.471,11.634,11.66,1547385638100000,159,3
43010,48.8608215,2.6323418,83.478,11.655,11.63,1547385638155000,159,3
43065,48.8608157,2.6323433,83.475,11.683,11.65,1547385638210000,159,3
43120,48.8608103,2.6323446,83.502,11.528,11.68,1547385638265000,159,3
43175,48.8608047,2.6323461,83.527,11.547,11.53,1547385638320000,159,3
43230,48.860799,2.6323478,83.496,11.559,11.55,1547385638375000,159,3
43285,48.8607933,2.6323493,83.465,11.551,11.56,1547385638430000,159,3
43340,48.8607877,2.6323507,83.454,11.523,11.55,1547385638485000,159,3
43395,48.8607821,2.6323521,83.426,11.464,11.52,1547385638540000,159,3
43450,48.8607762,2.6323537,83.382,11.596,11.46,1547385638595000,159,3
43505,48.8607707,2.6323552,83.347,11.476,11.6,1547385638650000,159,3
43560,48.8607652,2.6323564,83.362,11.422,11.48,1547385638705000,159,3
43615,48.8607595,2.6323578,83.358,11.531,11.42,1547385638760000,159,3
43670,48.8607538,2.6323596,83.359,11.624,11.53,1547385638815000,159,3
43725,48.8607482,2.6323615,83.39,11.664,11.62,1547385638870000,159,3
43780,48.8607428,2.6323629,83.441,11.582,11.66,1547385638925000,159,3
43835,48.8607371,2.6323646,83.457,11.69,11.58,1547385638980000,159,3
43890,48.8607314,2.6323665,83.445,11.731,11.69,1547385639035000,159,3
43945,48.8607258,2.6323684,83.441,11.637,11.73,1547385639090000,159,3
44000,48.8607204,2.6323704,83.417,11.475,11.64,1547385639145000,159,3
44054,48.8607147,2.6323722,83.437,11.593,11.47,1547385639199000,159,3
44109,48.8607092,2.6323737,83.47,11.573,11.59,1547385639254000,159,3
44164,48.8607037,2.6323752,83.512,11.555,11.57,1547385639309000,159,3
44219,48.8606983,2.632377,83.526,11.447,11.56,1547385639364000,159,3
44274,48.8606928,2.6323792,83.496,11.352,11.45,1547385639419000,159,3
44329,48.8606873,2.6323811,83.491,11.396,11.35,1547385639474000,159,3
44384,48.8606813,2.632383,83.484,11.706,11.4,1547385639529000,159,3
44439,48.8606757,2.6323848,83.501,11.687,11.71,1547385639584000,159,3
44494,48.8606703,2.6323865,83.506,11.475,11.69,1547385639639000,159,3
44549,48.8606648,2.6323883,83.524,11.47,11.47,1547385639694000,159,3
44605,48.8606595,2.6323899,83.562,11.371,11.47,1547385639750000,159,3
44659,48.8606541,2.6323914,83.593,11.316,11.37,1547385639804000,159,3
44714,48.8606488,2.6323929,83.571,11.092,11.32,1547385639859000,159,3
44769,48.8606433,2.6323946,83.506,11.037,11.09,1547385639914000,159,3
44825,48.8606376,2.6323967,83.443,11.224,11.04,1547385639970000,159,3
44879,48.8606322,2.6323985,83.444,11.227,11.22,1547385640024000,159,3
44934,48.8606267,2.6324005,83.468,11.3,11.23,1547385640079000,159,3
44989,48.8606213,2.6324021,83.508,11.29,11.3,1547385640134000,159,3
45045,48.860616,2.6324035,83.535,11.182,11.29,1547385640190000,159,3
45100,48.8606107,2.6324051,83.545,11.109,11.18,1547385640245000,159,3
45155,48.8606049,2.632407,83.541,11.388,11.11,1547385640300000,159,3
45210,48.8605993,2.6324086,83.554,11.462,11.39,1547385640355000,159,3
45265,48.860594,2.6324104,83.589,11.362,11.46,1547385640410000,159,3
45320,48.8605884,2.6324124,83.603,11.497,11.36,1547385640465000,159,3
45375,48.8605828,2.6324141,83.604,11.467,11.5,1547385640520000,159,3
45430,48.8605772,2.6324158,83.596,11.423,11.47,1547385640575000,159,3
45485,48.8605716,2.6324177,83.6,11.501,11.42,1547385640630000,159,3
45540,48.8605661,2.6324193,83.637,11.435,11.5,1547385640685000,159,3
45595,48.8605606,2.632421,83.639,11.403,11.44,1547385640740000,159,3
45650,48.860555,2.6324229,83.64,11.463,11.4,1547385640795000,159,3
45705,48.8605494,2.6324251,83.628,11.519,11.46,1547385640850000,159,3
45760,48.8605437,2.6324274,83.598,11.606,11.52,1547385640905000,159,3
45815,48.8605382,2.6324293,83.602,11.498,11.61,1547385640960000,159,3
45870,48.8605329,2.6324311,83.616,11.385,11.5,1547385641015000,159,3
45925,48.8605273,2.6324332,83.64,11.489,11.38,1547385641070000,159,3
45980,48.8605215,2.6324354,83.602,11.652,11.49,1547385641125000,159,3
46035,48.8605158,2.6324375,83.581,11.69,11.65,1547385641180000,159,3
46090,48.8605104,2.6324393,83.631,11.537,11.69,1547385641235000,159,3
46145,48.8605048,2.6324414,83.666,11.68,11.54,1547385641290000,159,3
46200,48.8604989,2.6324435,83.669,11.888,11.68,1547385641345000,159,3
46255,48.860493,2.6324456,83.669,11.987,11.89,1547385641400000,159,3
46310,48.8604874,2.6324476,83.669,11.878,11.99,1547385641455000,159,3
46365,48.8604816,2.6324496,83.674,11.961,11.88,1547385641510000,159,3
46420,48.8604756,2.6324514,83.677,12.053,11.96,1547385641565000,159,3
46475,48.8604698,2.6324533,83.664,12.004,12.05,1547385641620000,159,3
46530,48.860464,2.6324555,83.659,12.026,12,1547385641675000,159,3
46585,48.8604582,2.6324577,83.662,12.099,12.03,1547385641730000,159,3
46640,48.8604523,2.6324596,83.685,12.149,12.1,1547385641785000,159,3
46695,48.8604465,2.6324617,83.702,12.119,12.15,1547385641840000,159,3
46750,48.8604407,2.632464,83.718,12.157,12.12,1547385641895000,159,3
46805,48.8604349,2.6324664,83.732,12.185,12.16,1547385641950000,159,3
46860,48.8604291,2.632469,83.755,12.222,12.18,1547385642005000,159,3
46915,48.8604233,2.6324712,83.795,12.236,12.22,1547385642060000,159,3
46970,48.8604173,2.6324733,83.79,12.293,12.24,1547385642115000,159,3
47025,48.8604113,2.6324756,83.788,12.313,12.29,1547385642170000,159,3
47079,48.8604052,2.6324779,83.783,12.44,12.31,1547385642224000,159,3
47134,48.8603991,2.6324802,83.756,12.44,12.44,1547385642279000,159,3
47189,48.860393,2.6324821,83.734,12.388,12.44,1547385642334000,159,3
47244,48.8603867,2.6324842,83.715,12.511,12.39,1547385642389000,159,3
47299,48.8603805,2.6324865,83.69,12.586,12.51,1547385642444000,159,3
47354,48.8603745,2.6324889,83.678,12.575,12.59,1547385642499000,159,3
47409,48.8603683,2.6324909,83.671,12.636,12.58,1547385642554000,159,3
47464,48.8603623,2.6324926,83.694,12.55,12.64,1547385642609000,159,3
47519,48.8603561,2.632495,83.713,12.695,12.55,1547385642664000,159,3
47574,48.86035,2.6324977,83.709,12.81,12.69,1547385642719000,159,3
47630,48.8603437,2.6324999,83.709,12.94,12.81,1547385642775000,159,3
47684,48.8603376,2.6325018,83.737,12.908,12.94,1547385642829000,159,3
47739,48.8603314,2.632504,83.759,12.907,12.91,1547385642884000,159,3
47794,48.8603251,2.6325066,83.75,12.961,12.91,1547385642939000,159,3
47850,48.8603192,2.6325089,83.789,12.844,12.96,1547385642995000,159,3
47904,48.8603132,2.6325114,83.825,12.768,12.84,1547385643049000,159,3
47959,48.8603068,2.6325143,83.78,12.948,12.77,1547385643104000,159,3
48014,48.8603006,2.632517,83.721,12.872,12.95,1547385643159000,159,3
48070,48.8602945,2.6325194,83.723,12.844,12.87,1547385643215000,159,3
48125,48.8602881,2.6325219,83.695,12.96,12.84,1547385643270000,159,3
48180,48.8602822,2.6325241,83.73,12.875,12.96,1547385643325000,159,3
48235,48.8602764,2.6325264,83.755,12.66,12.88,1547385643380000,159,3
48290,48.8602704,2.6325284,83.822,12.673,12.66,1547385643435000,159,3
48345,48.8602642,2.6325306,83.855,12.886,12.67,1547385643490000,159,3
48400,48.860258,2.6325331,83.877,13.002,12.89,1547385643545000,159,3
48455,48.8602521,2.6325359,83.872,12.84,13,1547385643600000,159,3
48510,48.860246,2.632538,83.852,12.788,12.84,1547385643655000,159,3
48565,48.8602396,2.6325399,83.834,12.923,12.79,1547385643710000,159,3
48620,48.8602337,2.6325423,83.802,12.689,12.92,1547385643765000,159,3
48675,48.8602275,2.6325441,83.798,12.725,12.69,1547385643820000,159,3
48730,48.8602214,2.6325457,83.838,12.857,12.72,1547385643875000,159,3
48785,48.8602153,2.6325477,83.837,12.814,12.86,1547385643930000,159,3
48840,48.8602092,2.6325498,83.855,12.744,12.81,1547385643985000,159,3
48895,48.860203,2.6325516,83.873,12.79,12.74,1547385644040000,159,3
48950,48.8601967,2.6325534,83.872,12.832,12.79,1547385644095000,159,3
49005,48.8601904,2.6325551,83.888,12.897,12.83,1547385644150000,159,3
49060,48.8601841,2.6325573,83.895,12.988,12.9,1547385644205000,159,3
49115,48.8601775,2.6325594,83.874,13.123,12.99,1547385644260000,159,3
49170,48.8601709,2.6325616,83.847,13.252,13.12,1547385644315000,159,3
49225,48.8601646,2.632564,83.83,13.173,13.25,1547385644370000,159,3
49280,48.8601583,2.6325659,83.798,13.062,13.17,1547385644425000,159,3
49335,48.8601522,2.6325675,83.814,12.864,13.06,1547385644480000,159,3
49390,48.8601464,2.6325693,83.838,12.591,12.86,1547385644535000,159,3
49445,48.8601406,2.632571,83.855,12.35,12.59,1547385644590000,159,3
49500,48.8601346,2.6325732,83.896,12.454,12.35,1547385644645000,159,3
49555,48.8601288,2.6325752,83.932,12.401,12.45,1547385644700000,159,3
49610,48.8601233,2.6325771,83.963,12.108,12.4,1547385644755000,159,3
49665,48.8601174,2.6325795,83.925,12.124,12.11,1547385644810000,159,3
49720,48.8601114,2.6325816,83.873,12.14,12.12,1547385644865000,159,3
49775,48.8601052,2.6325837,83.816,12.331,12.14,1547385644920000,159,3
49830,48.8600998,2.6325852,83.756,11.762,12.33,1547385644975000,159,3
49885,48.8600947,2.6325861,83.752,11.174,11.76,1547385645030000,159,3
49940,48.8600893,2.6325869,83.699,11.035,11.17,1547385645085000,159,3
49995,48.8600835,2.6325883,83.619,11.211,11.04,1547385645140000,159,3
50049,48.8600777,2.6325898,83.555,11.289,11.21,1547385645194000,159,3
50104,48.8600726,2.6325906,83.549,10.943,11.29,1547385645249000,159,3
50159,48.8600676,2.6325913,83.583,10.711,10.95,1547385645304000,159,3
50214,48.8600623,2.6325917,83.587,10.696,10.71,1547385645359000,159,3
50269,48.8600567,2.6325925,83.569,10.935,10.7,1547385645414000,159,3
50324,48.8600515,2.6325936,83.526,10.701,10.94,1547385645469000,159,3
50379,48.8600468,2.6325942,83.538,10.325,10.7,1547385645524000,159,3
50434,48.860042,2.6325937,83.605,10.251,10.33,1547385645579000,159,3
50489,48.8600364,2.6325943,83.665,10.789,10.25,1547385645634000,159,3
50544,48.860031,2.6325959,83.721,11.012,10.79,1547385645689000,159,3
50600,48.8600257,2.6325977,83.74,11.123,11.01,1547385645745000,159,3
50654,48.8600202,2.6325992,83.744,11.213,11.12,1547385645799000,159,3
50709,48.8600151,2.6326003,83.797,11.029,11.21,1547385645854000,159,3
50764,48.8600101,2.6326007,83.817,10.681,11.03,1547385645909000,159,3
50820,48.8600049,2.6326004,83.814,10.592,10.68,1547385645965000,159,3
50874,48.8599997,2.6326018,83.838,10.7,10.59,1547385646019000,159,3
50929,48.8599946,2.6326045,83.895,10.793,10.7,1547385646074000,159,3
50984,48.8599893,2.6326074,83.944,11.11,10.79,1547385646129000,159,3
51040,48.8599844,2.63261,83.959,10.873,11.11,1547385646185000,159,3
51095,48.8599795,2.6326121,83.969,10.651,10.87,1547385646240000,159,3
51150,48.8599745,2.6326144,83.943,10.617,10.65,1547385646295000,159,3
51205,48.8599699,2.6326169,83.926,10.327,10.62,1547385646350000,159,3
51260,48.8599655,2.6326195,83.888,9.972,10.33,1547385646405000,159,3
51315,48.8599611,2.6326218,83.84,9.678,9.97,1547385646460000,159,3
51370,48.8599565,2.6326238,83.792,9.562,9.68,1547385646515000,159,3
51425,48.8599522,2.6326252,83.802,9.306,9.56,1547385646570000,159,3
51480,48.859948,2.6326261,83.808,9.073,9.31,1547385646625000,159,3
51535,48.8599438,2.6326279,83.714,8.785,9.07,1547385646680000,159,3
51590,48.8599398,2.63263,83.59,8.502,8.79,1547385646735000,159,3
51645,48.859936,2.6326316,83.507,8.224,8.5,1547385646790000,159,3
51700,48.8599319,2.6326327,83.422,8.151,8.23,1547385646845000,159,3
51755,48.8599281,2.6326342,83.352,7.981,8.16,1547385646900000,159,3
51810,48.8599245,2.632636,83.331,7.804,7.99,1547385646955000,159,3
51865,48.8599209,2.632638,83.284,7.792,7.81,1547385647010000,159,3
51920,48.8599176,2.6326403,83.197,7.474,7.8,1547385647065000,159,3
51975,48.8599139,2.632642,83.153,7.607,7.49,1547385647120000,159,3
52030,48.8599105,2.6326433,83.218,7.559,7.62,1547385647175000,159,3
52085,48.859908,2.632645,83.202,6.907,7.57,1547385647230000,159,3
52140,48.8599057,2.6326469,83.172,6.333,6.92,1547385647285000,159,3
52195,48.8599036,2.6326485,83.147,5.87,6.35,1547385647340000,159,3
52250,48.8599017,2.6326497,83.164,5.478,5.88,1547385647395000,159,3
52305,48.8599,2.6326502,83.103,4.944,5.49,1547385647450000,159,3
52360,48.8598983,2.6326522,82.996,4.62,4.96,1547385647505000,159,3
52415,48.8598967,2.6326541,82.827,4.352,4.65,1547385647560000,159,3
52470,48.8598954,2.6326564,82.714,4.153,4.39,1547385647615000,159,3
52525,48.859894,2.6326584,82.668,4.084,4.21,1547385647670000,159,3
52580,48.8598926,2.6326606,82.634,4.061,4.14,1547385647725000,159,3
52635,48.8598913,2.6326626,82.595,4.03,4.12,1547385647780000,159,3
52690,48.8598899,2.6326646,82.55,3.999,4.09,1547385647835000,159,3
52745,48.8598885,2.6326666,82.507,3.954,4.06,1547385647890000,159,3
52800,48.8598872,2.6326685,82.464,3.9,4.01,1547385647945000,159,3
52855,48.8598859,2.6326703,82.418,3.824,3.96,1547385648000000,159,3
52910,48.8598847,2.6326719,82.369,3.737,3.89,1547385648055000,159,3
52965,48.8598835,2.6326738,82.328,3.684,3.8,1547385648110000,159,3
53020,48.8598823,2.6326756,82.287,3.63,3.75,1547385648165000,197,3
53074,48.8598812,2.6326773,82.248,3.574,3.7,1547385648219000,197,3
53129,48.8598801,2.632679,82.209,3.517,3.64,1547385648274000,197,3
53184,48.859879,2.6326807,82.17,3.461,3.59,1547385648329000,197,3
53239,48.8598779,2.6326822,82.132,3.419,3.53,1547385648384000,197,3
53294,48.8598769,2.6326838,82.093,3.35,3.49,1547385648439000,197,3
53349,48.859876,2.6326853,82.06,3.279,3.42,1547385648494000,197,3
53404,48.8598752,2.6326871,82.021,3.239,3.35,1547385648549000,197,3
53459,48.8598743,2.6326896,81.975,3.283,3.32,1547385648604000,197,3
53514,48.8598723,2.6326891,81.936,3.153,3.36,1547385648659000,197,3
53569,48.8598716,2.6326848,81.912,2.626,3.23,1547385648714000,197,3
53625,48.8598724,2.6326824,81.901,2.108,2.72,1547385648770000,197,3
53679,48.8598739,2.6326823,81.882,1.676,2.22,1547385648824000,197,3
53734,48.8598737,2.6326819,81.831,1.538,1.81,1547385648879000,197,3
53789,48.859874,2.6326811,81.791,1.301,1.68,1547385648934000,197,3
53845,48.8598739,2.6326809,81.746,1.192,1.47,1547385648990000,197,3
53899,48.8598739,2.6326812,81.712,1.094,1.38,1547385649044000,197,3
53954,48.8598742,2.6326813,81.683,0.956,1.29,1547385649099000,197,3
54009,48.8598749,2.632682,81.653,0.815,1.18,1547385649154000,197,3
54065,48.8598748,2.6326822,81.616,0.766,1.06,1547385649210000,197,3
54120,48.8598745,2.6326834,81.586,0.859,1.03,1547385649265000,197,3
54175,48.8598743,2.6326837,81.595,0.842,1.09,1547385649320000,197,3
54230,48.8598744,2.6326834,81.706,0.723,1.06,1547385649375000,197,3
54285,48.859875,2.6326831,81.797,0.562,0.92,1547385649430000,197,3
54340,48.8598753,2.6326818,81.842,0.43,0.75,1547385649485000,197,3
54395,48.8598757,2.6326812,81.654,0.282,0.63,1547385649540000,197,3
54450,48.8598756,2.6326791,81.608,0.754,0.62,1547385649595000,197,3
54505,48.8598746,2.6326781,81.664,1.08,0.94,1547385649650000,197,3
54560,48.8598729,2.6326777,81.458,1.156,1.19,1547385649705000,197,3
54615,48.8598724,2.6326772,81.412,1.132,1.3,1547385649760000,197,3
54670,48.8598719,2.6326767,81.363,1.148,1.28,1547385649815000,197,3
54725,48.8598715,2.632676,81.316,1.172,1.3,1547385649870000,197,3
54780,48.8598712,2.6326753,81.271,1.157,1.32,1547385649925000,197,3
54835,48.8598709,2.6326745,81.225,1.141,1.31,1547385649980000,197,3
54890,48.8598708,2.6326737,81.176,1.125,1.3,1547385650035000,197,3
54945,48.8598707,2.6326729,81.126,1.106,1.29,1547385650090000,197,3
55000,48.8598708,2.632672,81.074,1.085,1.28,1547385650145000,197,3
55055,48.859871,2.6326711,81.023,1.069,1.27,1547385650200000,197,3
55110,48.8598712,2.6326702,80.971,1.073,1.26,1547385650255000,197,3
55165,48.8598714,2.6326692,80.919,1.09,1.27,1547385650310000,197,3
55220,48.8598718,2.6326682,80.867,1.12,1.28,1547385650365000,197,3
55275,48.8598722,2.6326671,80.815,1.17,1.31,1547385650420000,197,3
55330,48.8598727,2.6326662,80.761,1.187,1.36,1547385650475000,197,3
55385,48.8598732,2.6326654,80.71,1.19,1.38,1547385650530000,197,3
55440,48.8598738,2.6326646,80.659,1.202,1.39,1547385650585000,197,3
55495,48.8598744,2.6326638,80.608,1.222,1.4,1547385650640000,197,3
55550,48.8598752,2.632663,80.555,1.262,1.42,1547385650695000,197,3
55605,48.8598759,2.6326622,80.504,1.295,1.46,1547385650750000,197,3
55660,48.8598767,2.6326615,80.451,1.336,1.49,1547385650805000,197,3
55715,48.8598775,2.6326606,80.401,1.381,1.53,1547385650860000,197,3
55770,48.8598784,2.6326598,80.351,1.433,1.57,1547385650915000,197,3
55825,48.8598793,2.632659,80.302,1.487,1.62,1547385650970000,197,3
55880,48.8598802,2.6326581,80.252,1.541,1.67,1547385651025000,197,3
55935,48.8598812,2.6326573,80.202,1.597,1.72,1547385651080000,197,3
55990,48.8598822,2.6326564,80.152,1.657,1.77,1547385651135000,197,3
56045,48.8598833,2.6326555,80.101,1.716,1.83,1547385651190000,219,3
56100,48.8598844,2.6326546,80.051,1.778,1.88,1547385651245000,219,3
56155,48.8598859,2.6326538,80.002,1.864,1.94,1547385651300000,219,3
56210,48.859887,2.6326526,79.957,1.932,2.02,1547385651355000,219,3
56265,48.8598882,2.6326513,79.912,2.001,2.08,1547385651410000,219,3
56320,48.8598894,2.63265,79.867,2.07,2.15,1547385651465000,219,3
56375,48.8598907,2.6326486,79.823,2.14,2.21,1547385651520000,219,3
56430,48.859892,2.6326471,79.78,2.211,2.28,1547385651575000,219,3
56485,48.8598933,2.6326456,79.737,2.282,2.35,1547385651630000,219,3
56540,48.8598946,2.632644,79.694,2.353,2.41,1547385651685000,219,3
56595,48.8598969,2.6326426,79.659,2.499,2.48,1547385651740000,219,3
56650,48.859899,2.6326411,79.622,2.615,2.62,1547385651795000,219,3
56705,48.859901,2.6326395,79.585,2.728,2.73,1547385651850000,219,3
56760,48.8599031,2.6326381,79.548,2.828,2.84,1547385651905000,219,3
56815,48.8599052,2.6326366,79.512,2.928,2.93,1547385651960000,219,3
56870,48.8599074,2.6326351,79.474,3.025,3.03,1547385652015000,219,3
56925,48.8599096,2.6326337,79.436,3.116,3.12,1547385652070000,219,3
56980,48.8599121,2.6326319,79.396,3.242,3.21,1547385652125000,219,3
57035,48.8599144,2.6326304,79.357,3.342,3.34,1547385652180000,206,3
57090,48.8599169,2.632629,79.319,3.44,3.43,1547385652235000,206,3
57145,48.8599194,2.6326276,79.28,3.539,3.53,1547385652290000,206,3
57200,48.859922,2.6326261,79.242,3.64,3.62,1547385652345000,206,3
57255,48.8599247,2.6326246,79.203,3.742,3.72,1547385652400000,206,3
57310,48.8599274,2.6326231,79.164,3.845,3.82,1547385652455000,206,3
57365,48.8599302,2.6326215,79.126,3.948,3.92,1547385652510000,206,3
57420,48.8599329,2.6326204,79.09,4.014,4.02,1547385652565000,206,3
57475,48.8599358,2.6326188,79.051,4.119,4.09,1547385652620000,206,3
57530,48.8599385,2.6326177,79.014,4.182,4.19,1547385652675000,206,3
